,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
4047,2,2,0,0,2,1,2,2,0,0,5,0,0,0,0,0,4,9,5,5,9,9,9,8,9,8,8,6,1,7,4,9,9,6,2,6,8,4,7,9,4,8,6,0,8,6,9,1
4061,2,3,0,0,0,5,1,0,0,0,3,0,1,0,0,1,7,6,7,7,8,5,6,5,5,5,5,8,3,8,8,7,7,4,5,7,4,4,5,5,2,4,7,4,4,4,5,0
5453,2,2,6,0,2,1,1,2,0,0,3,2,2,0,0,0,6,7,6,9,7,6,5,6,6,5,4,8,5,7,6,7,6,7,6,8,7,6,7,8,7,9,4,2,4,6,6,1
4505,2,3,6,3,2,1,0,1,1,0,4,0,0,0,0,0,7,5,8,8,8,4,5,5,5,4,1,6,7,6,6,5,5,2,0,5,6,1,1,1,4,8,3,0,6,6,1,0
5183,1,1,3,3,1,0,2,1,0,0,1,1,1,1,1,1,6,6,6,6,6,7,5,6,6,5,5,6,6,6,6,4,4,5,6,4,4,6,4,7,4,6,7,4,5,5,7,1
928,2,1,3,5,1,1,1,1,0,0,1,1,1,1,0,2,6,8,7,7,6,5,7,8,7,5,6,3,2,7,6,6,8,7,1,2,6,4,6,8,6,7,2,5,8,5,4,0
3743,3,4,2,7,1,1,1,1,1,1,1,1,1,1,0,0,8,8,7,8,7,4,5,9,3,9,4,4,2,8,9,6,7,4,0,4,8,4,8,9,8,8,4,8,8,1,4,0
3809,2,3,0,2,1,0,2,1,0,0,0,1,1,1,1,1,4,7,6,7,7,3,7,7,4,7,3,9,7,9,8,7,8,9,0,4,9,6,9,9,7,9,8,2,7,2,5,0
852,3,1,1,5,1,0,4,1,0,0,2,0,2,1,0,0,7,4,6,9,8,6,6,7,7,9,6,8,8,8,8,3,3,6,1,4,4,3,3,8,2,4,4,1,3,5,7,1
4247,2,1,5,5,1,1,2,2,0,0,1,1,1,0,0,1,8,9,8,8,7,6,6,6,8,6,7,7,4,9,9,9,9,7,3,4,4,7,8,8,9,9,6,6,6,8,7,1
5624,1,2,0,2,2,0,2,1,0,0,0,2,2,1,0,0,7,9,9,7,8,4,2,8,9,8,6,9,5,6,8,8,7,8,0,6,7,0,9,9,9,9,4,8,7,3,6,1
5269,2,2,1,1,2,2,0,1,0,1,2,1,1,2,0,0,6,6,7,5,3,5,6,7,8,6,7,3,1,8,5,2,2,2,1,6,1,5,1,1,3,6,7,3,5,2,6,0
706,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,6,8,8,8,3,5,7,5,6,6,5,1,1,0,3,6,6,1,0,5,3,6,4,9,9,9,1,1,6,5,5,0
4363,2,1,0,0,1,1,1,1,1,0,2,1,2,1,0,1,6,6,8,7,7,7,7,7,7,7,7,7,1,0,8,5,5,5,3,6,5,3,5,5,5,5,6,1,7,8,7,1
5962,1,1,6,3,2,0,2,1,1,0,2,0,1,0,0,1,7,8,7,8,8,7,7,6,7,6,7,4,3,7,7,8,8,5,0,2,8,6,8,8,8,9,6,5,8,6,8,1
1863,2,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,6,6,7,4,6,3,7,1,7,7,4,4,4,1,7,8,5,5,8,3,8,6,0,7,7,6,1
6294,1,2,4,1,1,1,1,1,0,1,1,1,3,2,1,1,2,5,8,6,9,9,4,7,9,4,4,1,0,2,9,9,6,5,4,9,7,3,9,7,5,7,3,9,6,5,6,1
4442,2,3,3,5,1,2,2,0,1,1,1,1,1,1,1,1,5,7,8,7,9,7,6,6,7,6,7,5,5,3,7,8,8,6,5,7,8,3,5,6,9,9,7,5,5,4,7,1
3784,2,2,5,8,4,0,1,1,0,0,0,4,1,1,0,1,6,8,7,8,4,7,4,7,8,6,2,7,1,6,9,6,6,7,1,6,7,6,7,8,6,6,8,7,7,3,6,0
4009,4,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,7,8,5,8,7,7,9,8,9,8,6,1,1,2,7,7,7,1,1,5,8,5,9,7,9,9,9,7,4,7,7,1
2626,1,2,6,6,1,1,1,1,1,1,1,1,1,1,1,1,6,9,7,9,9,5,3,7,7,4,5,6,6,6,9,8,6,1,5,4,9,7,7,8,4,6,4,0,4,4,5,1
1326,1,0,5,7,3,0,0,1,0,1,1,0,4,1,0,0,5,6,6,8,7,3,6,7,4,6,3,3,1,4,6,6,4,6,2,4,6,6,9,7,7,6,5,1,4,4,3,0
5763,2,1,0,0,1,1,0,1,0,1,3,1,1,1,0,0,7,9,9,9,9,8,9,9,8,8,8,9,0,9,9,9,9,4,0,0,9,4,9,9,9,9,9,4,8,4,8,0
1058,1,2,7,3,4,0,2,0,0,1,3,0,3,0,0,0,7,8,7,8,7,8,8,8,8,8,8,2,7,6,7,4,4,7,3,4,6,7,6,6,6,4,7,6,4,3,8,0
3798,0,2,5,1,4,0,1,1,0,0,1,1,1,1,1,1,5,8,7,7,7,6,7,7,7,7,5,5,5,8,7,4,4,6,3,4,5,8,8,8,4,4,8,4,4,6,7,1
53,1,1,0,0,4,0,2,0,0,0,1,0,1,2,0,0,6,5,9,6,6,7,8,8,6,5,4,3,2,0,7,5,6,1,1,9,7,7,9,9,8,8,7,2,7,5,5,1
5379,1,1,4,0,2,0,1,2,1,0,4,0,0,2,0,0,7,6,8,7,6,5,4,4,8,6,5,7,7,8,1,5,7,5,1,4,1,6,0,9,2,4,4,5,5,2,3,0
534,2,2,5,2,4,0,2,0,0,0,0,2,2,0,0,1,7,7,5,8,8,6,6,7,5,3,3,7,7,7,7,7,7,8,4,2,7,6,7,7,8,8,7,4,4,2,6,1
6355,1,1,4,0,1,1,1,1,0,1,1,2,1,1,0,0,9,9,5,9,9,9,7,9,4,9,0,9,9,5,5,9,9,9,5,5,5,9,9,9,7,9,0,5,4,6,2,0
3157,2,0,1,1,3,3,0,0,0,0,2,1,1,2,0,0,7,7,6,6,3,1,1,6,0,3,0,4,3,4,3,6,7,7,0,5,4,0,3,9,5,6,1,5,5,3,0,0
3704,1,3,0,0,1,1,1,1,0,0,0,3,0,1,0,0,5,8,8,7,8,6,7,7,6,6,6,6,0,6,7,8,7,8,3,8,8,5,6,8,6,8,4,3,8,4,6,0
5693,1,3,3,3,1,1,1,1,0,1,1,1,0,1,0,1,6,7,8,7,6,7,8,7,5,6,6,8,6,8,6,6,8,8,2,2,7,3,6,8,7,8,3,5,6,3,5,0
6019,2,2,1,1,2,0,2,2,0,0,0,1,2,0,0,1,4,5,3,7,8,5,3,5,5,6,4,5,2,5,6,6,6,2,2,3,5,3,3,7,4,6,6,6,8,5,4,1
3131,1,2,0,2,2,1,2,1,0,0,1,1,2,1,0,1,7,6,7,8,4,2,6,5,3,5,3,6,0,6,4,6,7,5,0,4,8,6,3,7,1,5,1,0,5,2,2,0
3218,1,2,1,3,2,2,1,1,0,0,1,1,1,1,1,1,4,3,6,7,5,4,5,5,3,4,5,7,3,5,8,7,6,7,3,5,8,1,6,4,5,6,5,3,6,4,5,1
6681,2,1,1,2,1,2,2,2,0,0,1,1,1,1,0,1,6,9,7,8,8,6,6,7,7,6,5,7,4,5,8,6,6,3,7,7,6,6,7,7,9,9,7,1,7,4,5,1
4088,2,1,0,0,3,0,1,1,0,0,1,1,1,1,1,1,5,5,5,5,5,5,5,6,6,5,4,8,8,7,7,7,6,4,3,5,6,4,6,7,6,5,3,3,5,4,4,0
6083,1,1,7,8,2,1,1,1,0,0,1,1,1,1,0,1,7,9,7,8,6,7,6,7,7,5,3,4,2,6,6,7,9,1,1,0,7,5,9,7,8,9,5,6,7,6,6,0
1467,0,0,3,0,4,1,0,0,0,0,2,0,1,1,0,1,3,5,3,5,5,5,5,5,5,5,5,4,0,4,4,4,4,2,5,3,7,6,5,7,6,5,4,2,7,4,5,0
1619,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,6,8,7,9,7,7,7,6,7,7,8,3,0,3,7,8,7,4,4,6,9,4,8,9,8,8,6,0,8,4,8,1
987,0,0,0,0,1,1,2,2,1,0,3,1,0,1,0,0,6,9,7,7,7,9,9,9,9,9,9,6,8,6,8,6,5,4,5,5,5,7,6,7,7,7,4,3,5,5,9,0
206,1,1,3,7,1,3,1,0,0,0,3,0,1,1,0,0,7,7,8,7,8,8,5,6,6,5,4,2,2,6,9,6,6,6,1,5,5,7,7,7,5,6,9,5,3,4,6,0
2547,2,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,6,7,6,8,5,5,7,5,6,5,4,7,6,5,5,7,6,5,6,7,8,5,4,9,5,6,4,1,6,6,4,1
3674,2,2,9,9,2,1,1,1,0,0,1,1,3,1,0,0,7,8,5,9,8,7,6,7,8,8,6,3,4,1,7,7,6,5,4,8,8,8,7,6,7,9,8,6,5,2,7,1
1515,3,2,5,1,1,1,1,1,1,1,0,2,2,1,1,1,6,9,6,7,6,4,4,6,7,6,3,3,4,5,7,8,8,5,3,7,8,4,6,6,6,6,5,3,5,5,4,0
5984,2,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,8,9,7,9,9,4,7,8,5,7,5,9,5,9,4,9,9,8,6,0,9,9,9,9,9,9,9,9,5,5,6,0
6438,2,1,0,0,1,1,1,1,0,1,2,1,1,1,0,0,6,7,7,7,7,7,2,5,6,5,2,6,2,4,7,6,6,2,1,6,7,5,3,8,6,8,6,0,8,7,3,0
5533,1,1,0,0,2,1,1,1,0,1,0,1,1,1,1,1,6,8,6,7,7,4,6,5,3,3,2,3,1,8,7,4,5,3,2,1,7,4,4,6,5,7,3,1,8,4,3,0
4580,2,1,2,1,1,1,1,1,1,0,2,1,1,1,0,1,7,8,8,7,8,3,6,6,6,4,2,8,7,4,7,3,3,1,1,6,4,5,4,5,2,5,6,2,4,4,4,0
2828,2,1,7,8,1,1,2,1,0,0,1,1,1,0,0,1,6,9,6,9,9,7,4,6,4,2,0,4,1,9,7,5,3,8,0,2,9,8,7,8,2,3,2,0,5,4,3,0
1437,2,2,6,0,0,0,1,1,1,1,1,1,1,1,0,0,4,7,4,7,4,3,3,6,5,7,2,8,8,6,8,9,8,8,0,4,8,4,7,8,7,4,2,4,7,8,3,0
5513,2,2,1,1,4,0,2,1,0,0,3,1,1,0,0,0,5,7,8,7,6,5,5,5,4,6,5,8,7,8,8,6,6,8,7,5,1,1,6,5,5,5,3,3,4,6,4,0
3362,1,1,6,2,2,1,2,2,0,0,2,1,2,1,0,0,6,5,6,9,7,6,5,4,5,7,5,5,1,7,8,7,8,1,2,5,8,0,3,6,5,6,1,1,7,3,5,0
2165,2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,8,6,6,8,8,3,9,9,5,7,3,7,2,9,9,9,9,0,0,6,9,3,6,7,2,4,6,0,8,3,6,0
5390,2,2,0,0,1,0,4,0,0,0,3,1,1,1,0,1,8,7,6,9,6,8,4,5,6,6,3,8,5,7,7,4,2,8,4,8,9,4,3,9,7,8,4,0,7,4,5,1
2345,2,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,6,8,6,7,8,5,5,6,5,5,5,7,4,7,7,7,7,7,5,8,7,7,7,7,5,6,7,2,6,4,5,0
6399,1,1,0,0,1,0,0,2,1,1,2,2,2,0,0,0,6,8,7,8,4,7,8,7,7,8,6,6,8,2,8,8,7,5,6,6,6,2,5,6,7,6,3,0,6,8,7,1
5750,2,2,1,5,1,1,1,1,1,1,1,0,2,1,1,1,6,9,8,7,7,5,6,6,4,5,4,8,6,4,8,5,4,7,1,4,8,5,6,6,1,3,3,2,7,3,5,0
723,1,2,7,6,1,2,2,1,0,0,1,1,1,1,1,1,8,8,8,8,8,3,9,9,5,9,8,7,6,9,6,6,6,7,5,5,9,7,8,9,7,9,8,2,7,4,6,0
6547,1,2,6,0,0,1,2,0,0,1,2,1,1,1,0,0,7,8,7,7,8,1,3,5,3,8,3,3,6,5,9,8,7,0,7,7,8,7,7,8,8,7,8,5,7,7,5,0
3552,2,1,0,1,1,1,1,0,1,0,1,2,0,1,0,1,3,8,9,7,7,6,8,7,7,4,6,9,5,0,6,2,5,9,4,2,9,5,4,6,5,7,1,0,5,6,7,1
6219,2,1,2,1,2,2,2,0,0,0,0,2,1,1,0,1,5,8,7,8,5,6,5,6,4,6,5,7,0,4,8,3,2,5,6,7,9,4,1,6,7,8,2,0,5,8,5,1
6287,1,1,4,1,1,1,1,1,1,0,1,1,3,2,1,1,2,5,8,6,9,2,6,7,4,8,4,1,0,2,9,9,6,5,4,9,7,3,9,7,5,7,3,9,7,5,6,0
3198,1,1,3,4,2,0,1,1,0,0,1,0,2,1,1,0,7,7,5,7,6,7,7,6,6,5,6,3,0,7,7,7,9,6,2,0,9,2,5,5,5,8,3,1,7,5,7,1
6478,3,2,0,0,1,2,2,2,0,1,4,0,0,2,0,0,6,7,8,7,7,2,3,4,3,4,5,7,1,7,7,7,7,7,7,5,7,4,3,5,2,5,5,5,6,5,4,0
5337,0,0,7,1,0,2,1,1,1,1,3,0,2,1,0,0,7,7,8,8,8,4,7,6,6,7,4,9,9,9,9,6,6,6,2,0,2,4,4,9,7,9,7,4,7,6,7,0
1263,0,1,1,1,0,1,3,1,0,1,1,1,1,1,1,0,5,7,7,7,7,8,6,6,8,5,4,6,0,9,8,8,8,7,2,5,5,5,7,7,9,9,6,8,7,5,7,1
2399,1,3,2,0,1,1,2,1,1,1,1,1,2,1,1,1,6,7,8,8,8,5,7,6,6,7,5,7,5,8,8,5,3,1,6,5,8,4,1,8,1,6,8,1,5,6,5,0
6117,2,1,8,2,1,2,1,0,0,1,5,0,0,0,0,1,7,8,8,7,7,4,6,5,6,5,5,2,2,5,9,8,8,4,4,7,8,5,8,3,8,8,8,2,6,1,3,0
450,2,1,1,1,1,1,1,1,1,1,3,1,1,0,0,0,7,8,7,7,7,8,7,7,7,7,6,7,3,2,9,8,7,7,3,3,8,4,6,8,8,8,6,2,5,5,7,1
2400,1,1,2,0,1,1,1,1,1,1,1,1,2,1,1,1,6,7,8,8,8,7,6,3,8,3,4,7,5,8,8,5,3,1,6,5,8,4,1,8,1,6,8,1,6,6,7,1
2063,1,1,1,1,1,2,1,2,0,0,2,1,2,1,1,1,6,8,4,9,6,5,7,6,6,5,5,7,9,6,8,8,7,0,0,3,9,9,9,9,8,8,8,4,3,3,6,0
6369,1,1,4,0,4,1,0,0,0,0,1,2,1,1,0,0,9,9,5,9,9,4,4,4,4,4,0,9,9,5,5,9,9,9,5,5,5,9,9,9,7,9,0,5,5,6,0,0
4308,2,1,9,9,2,1,0,1,1,0,1,1,1,1,1,0,5,9,6,6,5,4,6,6,0,3,0,1,5,9,9,9,9,7,0,6,9,5,9,7,6,6,7,0,2,0,3,0
156,1,1,9,1,1,1,1,1,0,1,1,1,1,1,1,1,6,8,6,7,5,7,7,8,7,8,7,6,3,6,6,5,2,4,5,7,8,8,6,9,5,7,7,3,5,4,8,0
1839,2,3,1,0,0,2,2,1,1,1,1,2,1,1,1,1,6,7,5,8,7,4,6,6,4,6,2,1,0,7,7,7,7,4,2,0,8,7,6,7,5,7,3,4,7,5,3,0
1258,0,1,1,1,3,0,1,0,0,1,1,1,1,1,1,0,5,7,7,7,7,8,6,6,9,7,6,6,0,9,8,8,8,7,2,5,5,5,7,7,9,9,6,8,5,5,7,1
4525,2,1,2,0,1,0,2,2,0,1,3,0,0,4,0,0,9,7,9,9,9,3,8,8,1,8,1,9,6,6,2,2,2,2,2,2,3,4,2,5,9,9,0,6,3,5,2,0
1169,2,1,4,7,1,2,1,1,0,0,0,0,2,2,0,1,6,7,6,8,4,3,3,5,6,4,3,5,3,5,9,8,7,6,5,6,4,5,9,6,7,6,3,8,5,6,3,1
5053,2,2,7,7,0,1,1,0,0,2,1,1,1,1,0,0,6,9,5,9,9,1,0,2,4,9,0,9,7,4,7,0,0,7,9,0,7,1,1,3,3,4,0,0,4,4,0,0
4230,4,2,0,2,4,0,0,0,0,0,1,1,2,1,1,0,7,9,6,7,8,8,7,7,6,6,8,4,1,4,9,9,9,6,1,2,9,2,9,9,9,9,4,4,5,7,6,1
1556,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,7,6,7,8,6,7,5,6,7,8,6,7,6,7,8,8,8,4,1,7,9,7,8,7,5,5,6,9,6,4,7,1
5815,2,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,4,9,6,9,7,4,4,7,4,4,4,2,2,2,8,4,0,0,0,7,7,7,7,7,7,7,7,2,6,4,4,0
739,2,0,2,1,3,0,0,1,0,1,2,1,1,1,1,0,7,8,7,8,9,4,8,7,5,5,5,1,1,1,9,7,7,6,7,8,7,0,8,7,7,8,3,1,6,4,4,0
2976,1,3,5,4,2,0,2,0,0,1,1,2,1,1,0,0,5,8,5,7,5,6,5,5,5,4,6,4,2,5,6,5,4,5,4,4,4,7,5,7,7,7,8,2,5,5,6,0
4636,2,1,2,1,1,1,1,1,1,1,2,1,1,1,0,0,5,6,6,8,6,6,7,5,6,6,5,8,4,9,4,3,3,1,0,7,6,2,2,7,4,7,4,1,7,5,6,0
4710,2,1,7,0,2,1,2,2,0,0,2,2,2,0,0,0,6,6,6,6,9,7,7,7,5,7,3,5,4,9,9,8,8,5,7,2,7,9,7,9,8,8,8,0,4,5,5,1
6652,2,0,0,0,1,1,0,1,0,2,2,1,1,1,0,1,6,8,7,7,7,2,7,7,4,5,3,8,5,8,6,7,7,1,1,7,8,3,8,7,8,8,5,4,5,5,5,0
6183,1,1,2,0,2,2,2,0,0,0,0,2,1,1,1,0,6,8,8,7,7,6,6,7,7,7,6,6,6,7,7,7,7,9,6,4,7,5,6,7,7,7,5,5,6,5,7,1
2893,2,2,0,0,1,1,1,1,1,1,0,2,2,2,2,0,8,8,8,8,9,0,6,8,1,8,1,3,2,2,7,6,5,6,3,8,8,1,8,8,8,8,8,1,4,9,1,1
5019,1,2,0,0,3,0,3,0,0,0,1,0,1,1,0,1,7,6,9,7,8,5,6,7,7,6,6,6,6,8,7,8,7,2,4,0,5,1,3,7,5,9,1,0,5,5,7,0
229,2,1,3,7,1,3,1,0,0,0,2,1,2,0,0,0,5,7,5,7,7,7,6,8,4,5,3,3,5,9,6,7,5,5,7,5,9,9,7,7,5,5,6,8,2,3,5,0
5424,1,2,6,0,2,1,1,2,0,0,5,0,0,3,0,0,6,9,9,9,7,8,8,6,7,6,5,7,1,5,7,6,4,4,2,0,8,6,5,8,1,5,3,0,4,4,7,1
1436,2,2,6,0,0,1,1,0,1,1,1,1,1,1,0,0,4,7,4,7,4,4,4,5,2,4,4,8,8,6,8,9,8,8,0,4,8,4,7,8,7,4,2,4,5,8,3,0
5306,1,2,1,5,2,2,0,1,0,1,1,1,1,1,1,1,6,8,8,8,7,6,7,9,7,9,6,5,6,6,7,8,8,7,4,5,8,6,9,9,9,9,4,5,6,4,6,0
5474,2,1,2,2,1,1,1,1,1,0,0,1,1,1,0,1,7,8,8,8,6,6,8,6,6,4,4,4,7,4,8,8,8,6,0,3,8,3,8,8,7,7,3,8,7,4,4,0
1033,0,0,0,0,0,0,3,3,0,0,2,2,2,1,0,0,7,7,8,8,7,7,4,6,7,4,5,9,7,7,7,4,2,4,4,5,0,6,0,4,7,6,4,9,3,0,6,1
740,2,3,2,1,2,0,2,1,0,0,2,1,1,1,1,0,7,8,7,8,9,5,9,8,5,6,4,1,1,1,9,7,7,6,7,8,7,0,8,7,7,8,3,1,3,4,4,0
4607,1,2,9,6,1,1,1,0,0,1,2,0,1,1,1,0,5,9,7,8,9,4,8,7,5,4,4,3,0,3,9,4,5,6,6,2,2,8,6,8,4,5,8,4,6,4,4,0
4312,1,1,0,0,2,1,1,1,0,0,1,0,2,2,0,0,7,6,7,7,6,5,6,6,6,6,5,5,1,6,9,3,4,1,3,8,8,5,4,7,3,4,6,2,7,4,5,0
3854,2,0,0,0,0,2,1,0,1,1,4,1,0,0,0,0,8,8,9,8,2,4,5,5,6,4,5,9,7,8,9,6,5,7,8,0,6,3,5,7,9,9,8,7,4,7,6,0
4568,2,3,5,5,2,1,0,1,1,0,4,0,0,0,0,1,5,6,5,6,6,7,6,5,5,5,5,9,9,7,6,7,7,4,4,5,4,5,8,9,8,7,3,3,5,6,6,1
2276,1,1,8,4,2,1,1,2,1,1,1,1,1,1,1,1,7,7,9,7,8,9,8,8,9,9,9,9,7,7,6,4,4,1,2,3,2,6,6,5,4,6,8,5,7,5,9,1
3182,1,2,1,1,2,1,2,1,0,0,1,2,0,1,0,1,6,5,4,6,6,3,6,5,4,5,4,3,7,4,8,6,5,3,6,7,2,8,4,8,3,8,9,1,5,3,4,0
4581,2,3,2,1,3,1,2,0,1,0,2,1,1,1,0,1,7,8,8,7,8,2,5,5,4,4,2,8,7,4,7,3,3,1,1,6,4,5,4,5,2,5,6,2,6,4,3,0
5030,1,1,4,4,1,1,1,1,1,0,1,1,1,1,0,1,6,8,7,8,7,6,8,7,7,6,5,9,3,0,3,6,7,9,1,7,6,1,5,7,9,9,4,1,5,6,7,1
2304,2,1,9,3,1,1,2,1,1,1,1,1,1,1,1,1,7,7,5,8,8,6,7,7,8,8,9,8,2,8,7,8,8,8,0,1,8,4,6,6,6,6,4,0,4,4,5,1
3296,2,1,7,3,1,2,0,1,0,1,2,2,1,1,0,0,6,9,4,6,6,8,6,4,5,4,6,5,0,4,6,6,3,7,0,2,1,4,6,7,7,7,2,1,4,4,5,0
5049,2,1,7,7,1,0,2,0,1,1,1,1,1,1,0,0,6,9,5,9,9,4,9,3,2,2,1,9,7,4,7,0,0,7,9,0,7,1,1,3,3,4,0,0,1,4,3,0
6361,1,1,4,0,3,0,2,1,0,0,1,2,1,1,0,0,9,9,5,9,9,4,7,7,2,7,0,9,9,5,5,9,9,9,5,5,5,9,9,9,7,9,0,5,7,6,3,0
1271,1,0,7,7,3,0,0,1,0,1,0,1,1,1,1,1,6,8,7,6,6,3,5,5,4,4,4,1,2,1,9,9,9,1,0,6,3,3,8,8,7,7,2,2,6,4,4,0
5027,1,1,4,4,1,0,1,3,0,0,1,1,1,1,0,1,6,8,7,8,7,6,6,6,6,6,7,9,3,0,3,6,7,9,1,7,6,1,5,7,9,9,4,1,6,6,6,1
5426,1,1,6,0,2,0,1,2,1,0,5,0,0,3,0,0,6,9,9,9,7,9,9,9,9,9,9,7,1,5,7,6,4,4,2,0,8,6,5,8,1,5,3,0,8,4,9,1
5873,2,1,0,0,1,2,1,1,1,1,2,0,2,2,0,0,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,1,3,9,6,4,4,1,4,9,9,5,6,9,1
5057,2,1,7,7,1,1,1,1,1,1,1,1,1,1,0,0,6,9,5,9,9,4,9,6,2,4,1,9,7,4,7,0,0,7,9,0,7,1,1,3,3,4,0,0,3,4,0,0
6132,2,1,0,0,3,2,0,1,0,0,1,2,2,2,0,1,7,8,6,8,6,3,8,7,5,6,1,1,0,8,8,5,7,3,0,1,8,2,9,7,3,3,2,8,3,2,4,0
