,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
22,1,1,0,0,2,0,1,0,0,1,1,1,1,1,0,0,6,7,8,6,7,5,8,7,8,7,8,0,0,5,6,5,6,6,4,6,6,6,8,6,7,6,0,7,6,0,6,0
23,1,1,0,0,4,0,2,0,0,0,1,1,1,1,0,0,6,7,8,6,7,4,9,7,3,7,1,0,0,5,6,5,6,6,4,6,6,6,8,6,7,6,0,7,6,0,3,0
24,1,2,0,0,3,1,2,0,0,0,1,1,1,1,0,0,6,7,8,6,7,6,9,9,6,9,4,0,0,5,6,5,6,6,4,6,6,6,8,6,7,6,0,7,6,0,4,0
25,1,2,0,0,3,1,1,1,1,2,1,1,1,1,0,0,6,7,8,6,7,4,8,8,4,8,6,0,0,5,6,5,6,6,4,6,6,6,8,6,7,6,0,7,5,0,5,0
27,1,1,0,0,9,0,0,0,0,0,1,1,1,1,0,0,6,7,8,6,7,7,8,9,9,7,7,0,0,5,6,5,6,6,4,6,6,6,8,6,7,6,0,7,4,0,9,1
28,1,2,0,0,3,1,1,1,0,0,0,2,1,2,0,1,4,6,7,8,4,5,8,6,5,6,5,9,7,8,6,7,6,8,1,5,8,1,4,5,5,3,0,0,6,3,5,1
29,1,0,0,0,5,0,0,3,0,0,0,2,1,2,0,1,4,6,7,8,4,5,8,8,5,7,1,9,7,8,6,7,6,8,1,5,8,1,4,5,5,3,0,0,6,3,6,1
30,1,0,0,0,1,1,1,1,1,1,0,2,1,2,0,1,4,6,7,8,4,3,6,8,3,2,1,9,7,8,6,7,6,8,1,5,8,1,4,5,5,3,0,0,2,3,5,0
31,1,1,0,0,2,0,1,3,0,0,0,2,1,2,0,1,4,6,7,8,4,7,5,6,7,1,7,9,7,8,6,7,6,8,1,5,8,1,4,5,5,3,0,0,5,3,8,1
33,1,1,0,0,4,0,2,0,0,0,0,2,1,2,0,1,4,6,7,8,4,2,6,5,0,0,0,9,7,8,6,7,6,8,1,5,8,1,4,5,5,3,0,0,5,3,1,0
34,1,2,0,0,3,1,2,0,0,0,0,2,1,2,0,1,4,6,7,8,4,7,7,7,7,2,3,9,7,8,6,7,6,8,1,5,8,1,4,5,5,3,0,0,7,3,7,1
36,1,2,0,0,4,0,2,0,0,1,0,2,1,2,0,1,4,6,7,8,4,6,5,7,7,5,8,9,7,8,6,7,6,8,1,5,8,1,4,5,5,3,0,0,7,3,8,1
37,1,1,0,0,9,0,0,0,0,0,0,2,1,2,0,1,4,6,7,8,4,7,8,8,8,9,6,9,7,8,6,7,6,8,1,5,8,1,4,5,5,3,0,0,7,3,8,1
39,0,0,1,3,5,0,0,3,0,0,1,1,2,1,1,0,5,5,4,6,6,5,5,7,3,8,3,4,2,3,9,9,9,1,2,7,7,7,9,9,9,9,9,9,6,6,6,0
40,0,0,1,3,1,1,1,1,1,1,1,1,2,1,1,0,5,5,4,6,6,2,5,7,6,7,7,4,2,3,9,9,9,1,2,7,7,7,9,9,9,9,9,9,7,6,6,0
41,0,1,1,3,2,0,1,3,0,0,1,1,2,1,1,0,5,5,4,6,6,6,7,7,6,6,5,4,2,3,9,9,9,1,2,7,7,7,9,9,9,9,9,9,2,6,7,1
42,0,1,1,3,2,0,1,0,0,1,1,1,2,1,1,0,5,5,4,6,6,3,6,6,3,7,4,4,2,3,9,9,9,1,2,7,7,7,9,9,9,9,9,9,3,6,4,0
43,0,1,1,3,4,0,2,0,0,0,1,1,2,1,1,0,5,5,4,6,6,3,7,6,3,4,3,4,2,3,9,9,9,1,2,7,7,7,9,9,9,9,9,9,7,6,4,0
44,0,2,1,3,3,1,2,0,0,0,1,1,2,1,1,0,5,5,4,6,6,6,6,7,6,6,6,4,2,3,9,9,9,1,2,7,7,7,9,9,9,9,9,9,6,6,7,1
45,0,2,1,3,3,1,1,1,1,2,1,1,2,1,1,0,5,5,4,6,6,4,6,7,4,8,4,4,2,3,9,9,9,1,2,7,7,7,9,9,9,9,9,9,5,6,4,0
46,0,2,1,3,4,0,2,0,0,1,1,1,2,1,1,0,5,5,4,6,6,5,5,7,7,7,5,4,2,3,9,9,9,1,2,7,7,7,9,9,9,9,9,9,3,6,5,1
48,1,2,0,0,3,1,1,1,0,0,1,0,1,2,0,0,6,5,9,6,6,7,9,8,7,6,5,3,2,0,7,5,6,1,1,9,7,7,9,9,8,8,7,2,5,5,4,1
49,1,0,0,0,5,0,0,3,0,0,1,0,1,2,0,0,6,5,9,6,6,9,9,9,9,9,9,3,2,0,7,5,6,1,1,9,7,7,9,9,8,8,7,2,5,5,9,1
51,1,1,0,0,2,0,1,3,0,0,1,0,1,2,0,0,6,5,9,6,6,9,8,7,7,6,6,3,2,0,7,5,6,1,1,9,7,7,9,9,8,8,7,2,3,5,6,1
52,1,1,0,0,2,0,1,0,0,1,1,0,1,2,0,0,6,5,9,6,6,4,9,7,7,4,4,3,2,0,7,5,6,1,1,9,7,7,9,9,8,8,7,2,4,5,4,1
54,1,2,0,0,3,1,2,0,0,0,1,0,1,2,0,0,6,5,9,6,6,5,7,8,5,5,5,3,2,0,7,5,6,1,1,9,7,7,9,9,8,8,7,2,6,5,6,1
55,1,2,0,0,3,1,1,1,1,2,1,0,1,2,0,0,6,5,9,6,6,5,6,7,6,8,5,3,2,0,7,5,6,1,1,9,7,7,9,9,8,8,7,2,5,5,6,1
57,1,1,0,0,9,0,0,0,0,0,1,0,1,2,0,0,6,5,9,6,6,6,7,6,7,6,7,3,2,0,7,5,6,1,1,9,7,7,9,9,8,8,7,2,3,5,7,1
58,2,0,6,2,1,1,1,1,1,1,3,1,1,1,0,0,7,8,6,7,4,5,7,7,7,7,5,7,6,1,5,6,4,4,4,3,8,1,3,7,6,7,4,0,5,6,6,0
59,2,1,6,2,4,0,2,1,0,0,3,1,1,1,0,0,7,8,6,7,4,7,6,5,8,6,3,7,6,1,5,6,4,4,4,3,8,1,3,7,6,7,4,0,6,6,6,0
60,2,1,6,2,3,0,3,0,0,0,3,1,1,1,0,0,7,8,6,7,4,6,7,5,4,7,3,7,6,1,5,6,4,4,4,3,8,1,3,7,6,7,4,0,3,6,4,0
61,2,1,6,2,1,1,1,1,0,0,3,1,1,1,0,0,7,8,6,7,4,5,6,7,6,6,4,7,6,1,5,6,4,4,4,3,8,1,3,7,6,7,4,0,4,6,5,0
62,2,0,6,2,1,0,2,2,0,1,3,1,1,1,0,0,7,8,6,7,4,5,7,7,7,6,5,7,6,1,5,6,4,4,4,3,8,1,3,7,6,7,4,0,2,6,5,0
63,2,1,6,2,0,2,1,2,0,1,3,1,1,1,0,0,7,8,6,7,4,6,8,7,8,7,3,7,6,1,5,6,4,4,4,3,8,1,3,7,6,7,4,0,6,6,6,0
64,2,0,6,2,1,1,2,1,1,0,3,1,1,1,0,0,7,8,6,7,4,6,7,7,7,6,6,7,6,1,5,6,4,4,4,3,8,1,3,7,6,7,4,0,5,6,6,0
65,2,1,6,2,0,1,2,1,1,0,3,1,1,1,0,0,7,8,6,7,4,7,6,5,5,5,4,7,6,1,5,6,4,4,4,3,8,1,3,7,6,7,4,0,4,6,6,0
66,2,1,6,2,1,0,1,2,0,0,3,1,1,1,0,0,7,8,6,7,4,5,7,6,7,6,4,7,6,1,5,6,4,4,4,3,8,1,3,7,6,7,4,0,5,6,5,0
67,0,0,0,0,1,1,1,1,1,1,5,0,0,3,0,0,8,8,8,9,8,6,7,9,6,6,4,8,6,8,7,6,5,2,2,4,5,5,3,6,6,8,4,4,7,6,7,0
68,0,1,0,0,4,0,2,1,0,0,5,0,0,3,0,0,8,8,8,9,8,6,5,9,5,5,4,8,6,8,7,6,5,2,2,4,5,5,3,6,6,8,4,4,5,6,7,0
69,0,1,0,0,3,0,3,0,0,0,5,0,0,3,0,0,8,8,8,9,8,5,6,9,5,5,4,8,6,8,7,6,5,2,2,4,5,5,3,6,6,8,4,4,4,6,6,0
70,0,1,0,0,1,1,1,1,0,0,5,0,0,3,0,0,8,8,8,9,8,5,4,9,5,5,4,8,6,8,7,6,5,2,2,4,5,5,3,6,6,8,4,4,4,6,5,0
71,0,0,0,0,1,0,2,2,0,1,5,0,0,3,0,0,8,8,8,9,8,5,6,9,6,5,4,8,6,8,7,6,5,2,2,4,5,5,3,6,6,8,4,4,4,6,6,0
73,0,0,0,0,1,1,2,1,1,0,5,0,0,3,0,0,8,8,8,9,8,6,8,9,5,5,4,8,6,8,7,6,5,2,2,4,5,5,3,6,6,8,4,4,6,6,7,1
75,0,1,0,0,1,0,1,2,0,0,5,0,0,3,0,0,8,8,8,9,8,7,7,9,6,5,4,8,6,8,7,6,5,2,2,4,5,5,3,6,6,8,4,4,5,6,7,1
77,1,1,8,1,4,0,2,1,0,0,4,0,2,0,0,0,5,5,7,7,5,6,7,6,4,6,6,6,1,5,6,6,6,4,4,4,7,2,6,7,6,7,5,0,8,6,6,1
79,1,1,8,1,1,1,1,1,0,0,4,0,2,0,0,0,5,5,7,7,5,5,5,6,6,7,6,6,1,5,6,6,6,4,4,4,7,2,6,7,6,7,5,0,6,6,5,1
80,1,0,8,1,1,0,2,2,0,1,4,0,2,0,0,0,5,5,7,7,5,4,7,6,6,6,6,6,1,5,6,6,6,4,4,4,7,2,6,7,6,7,5,0,5,6,5,0
81,1,1,8,1,0,2,1,2,0,1,4,0,2,0,0,0,5,5,7,7,5,5,5,7,7,7,6,6,1,5,6,6,6,4,4,4,7,2,6,7,6,7,5,0,5,6,5,1
82,1,0,8,1,1,1,2,1,1,0,4,0,2,0,0,0,5,5,7,7,5,7,7,7,5,5,5,6,1,5,6,6,6,4,4,4,7,2,6,7,6,7,5,0,7,6,6,1
83,1,1,8,1,0,1,2,1,1,0,4,0,2,0,0,0,5,5,7,7,5,7,6,6,6,7,6,6,1,5,6,6,6,4,4,4,7,2,6,7,6,7,5,0,6,6,6,1
84,1,1,8,1,1,0,1,2,0,0,4,0,2,0,0,0,5,5,7,7,5,5,5,6,7,6,6,6,1,5,6,6,6,4,4,4,7,2,6,7,6,7,5,0,7,6,5,1
85,2,0,0,0,1,1,1,1,1,1,3,1,2,0,0,0,6,6,5,7,3,2,5,6,4,7,6,7,1,8,6,6,4,3,1,5,3,1,6,8,6,6,1,1,6,3,1,0
86,2,1,0,0,4,0,2,1,0,0,3,1,2,0,0,0,6,6,5,7,3,4,2,3,2,4,2,7,1,8,6,6,4,3,1,5,3,1,6,8,6,6,1,1,7,3,3,0
90,2,1,0,0,0,2,1,2,0,1,3,1,2,0,0,0,6,6,5,7,3,4,5,7,3,4,3,7,1,8,6,6,4,3,1,5,3,1,6,8,6,6,1,1,7,3,2,0
91,2,0,0,0,1,1,2,1,1,0,3,1,2,0,0,0,6,6,5,7,3,6,5,4,3,3,2,7,1,8,6,6,4,3,1,5,3,1,6,8,6,6,1,1,6,3,4,0
93,2,1,0,0,1,0,1,2,0,0,3,1,2,0,0,0,6,6,5,7,3,7,5,6,7,5,4,7,1,8,6,6,4,3,1,5,3,1,6,8,6,6,1,1,6,3,7,1
94,2,0,7,7,1,1,1,1,1,1,3,1,1,1,1,2,5,7,5,7,8,5,6,4,5,7,5,4,4,4,8,3,2,3,3,1,5,8,2,8,2,5,1,0,7,4,6,0
95,2,1,7,7,4,0,2,1,0,0,3,1,1,1,1,2,5,7,5,7,8,6,6,6,6,6,4,4,4,4,8,3,2,3,3,1,5,8,2,8,2,5,1,0,5,4,6,1
96,2,1,7,7,3,0,3,0,0,0,3,1,1,1,1,2,5,7,5,7,8,3,4,5,3,5,3,4,4,4,8,3,2,3,3,1,5,8,2,8,2,5,1,0,6,4,4,0
97,2,1,7,7,1,1,1,1,0,0,3,1,1,1,1,2,5,7,5,7,8,5,6,7,5,5,4,4,4,4,8,3,2,3,3,1,5,8,2,8,2,5,1,0,5,4,6,0
99,2,1,7,7,0,2,1,2,0,1,3,1,1,1,1,2,5,7,5,7,8,5,6,7,6,7,4,4,4,4,8,3,2,3,3,1,5,8,2,8,2,5,1,0,5,4,6,0
100,2,0,7,7,1,1,2,1,1,0,3,1,1,1,1,2,5,7,5,7,8,7,6,5,6,6,4,4,4,4,8,3,2,3,3,1,5,8,2,8,2,5,1,0,5,4,6,1
103,1,0,0,0,1,1,1,1,1,1,9,0,0,0,0,0,6,6,9,9,9,5,5,5,5,5,5,9,9,9,9,8,8,3,9,9,7,2,7,7,5,5,4,9,3,5,5,0
105,1,1,0,0,3,0,3,0,0,0,9,0,0,0,0,0,6,6,9,9,9,4,5,7,4,7,5,9,9,9,9,8,8,3,9,9,7,2,7,7,5,5,4,9,2,5,4,0
108,1,1,0,0,0,2,1,2,0,1,9,0,0,0,0,0,6,6,9,9,9,6,9,9,5,9,6,9,9,9,9,8,8,3,9,9,7,2,7,7,5,5,4,9,7,5,5,0
109,1,0,0,0,1,1,2,1,1,0,9,0,0,0,0,0,6,6,9,9,9,6,5,7,5,7,6,9,9,9,9,8,8,3,9,9,7,2,7,7,5,5,4,9,4,5,6,0
111,1,1,0,0,1,0,1,2,0,0,9,0,0,0,0,0,6,6,9,9,9,4,5,5,5,5,5,9,9,9,9,8,8,3,9,9,7,2,7,7,5,5,4,9,3,5,5,0
112,1,1,0,0,1,1,1,3,0,0,9,0,0,0,0,0,6,6,9,9,9,5,5,5,5,5,5,9,9,9,9,8,8,3,9,9,7,2,7,7,5,5,4,9,5,5,6,0
113,0,1,7,9,2,1,2,1,0,0,1,1,1,1,1,1,4,8,6,8,9,5,7,6,8,4,6,9,7,9,4,4,4,1,0,2,6,9,3,6,3,7,4,1,3,4,8,0
114,0,1,7,9,2,3,2,0,0,0,1,1,1,1,1,1,4,8,6,8,9,4,7,7,3,8,2,9,7,9,4,4,4,1,0,2,6,9,3,6,3,7,4,1,7,4,5,0
115,0,1,7,9,2,1,2,2,1,1,1,1,1,1,1,1,4,8,6,8,9,6,6,7,4,6,1,9,7,9,4,4,4,1,0,2,6,9,3,6,3,7,4,1,2,4,5,0
118,0,2,7,9,1,1,2,2,0,0,1,1,1,1,1,1,4,8,6,8,9,3,6,6,3,6,2,9,7,9,4,4,4,1,0,2,6,9,3,6,3,7,4,1,4,4,4,0
119,0,0,7,9,2,1,2,2,0,0,1,1,1,1,1,1,4,8,6,8,9,6,6,6,4,5,2,9,7,9,4,4,4,1,0,2,6,9,3,6,3,7,4,1,4,4,5,0
120,0,1,7,9,1,1,1,1,0,1,1,1,1,1,1,1,4,8,6,8,9,8,8,9,8,8,7,9,7,9,4,4,4,1,0,2,6,9,3,6,3,7,4,1,6,4,8,1
121,0,1,7,9,2,0,3,1,0,1,1,1,1,1,1,1,4,8,6,8,9,6,3,5,3,3,1,9,7,9,4,4,4,1,0,2,6,9,3,6,3,7,4,1,7,4,1,0
122,0,0,7,9,1,1,1,2,0,1,1,1,1,1,1,1,4,8,6,8,9,4,7,7,4,7,1,9,7,9,4,4,4,1,0,2,6,9,3,6,3,7,4,1,8,4,5,0
123,0,2,7,9,3,1,1,0,0,0,1,1,1,1,1,1,4,8,6,8,9,5,7,6,6,6,1,9,7,9,4,4,4,1,0,2,6,9,3,6,3,7,4,1,4,4,5,0
125,0,1,7,9,1,2,2,0,0,0,1,1,1,1,1,1,4,8,6,8,9,4,8,8,7,8,4,9,7,9,4,4,4,1,0,2,6,9,3,6,3,7,4,1,6,4,7,0
127,2,1,0,1,1,2,1,1,0,0,1,1,1,0,0,1,6,7,6,7,6,4,5,5,4,5,2,0,1,1,7,7,7,0,1,5,7,7,7,8,6,6,7,7,7,3,2,0
128,2,1,0,1,2,3,2,0,0,0,1,1,1,0,0,1,6,7,6,7,6,4,6,6,4,6,2,0,1,1,7,7,7,0,1,5,7,7,7,8,6,6,7,7,4,3,3,0
129,2,1,0,1,2,1,2,2,1,1,1,1,1,0,0,1,6,7,6,7,6,5,7,7,6,6,5,0,1,1,7,7,7,0,1,5,7,7,7,8,6,6,7,7,3,3,5,1
130,2,2,0,1,2,1,2,1,0,1,1,1,1,0,0,1,6,7,6,7,6,5,6,6,3,5,5,0,1,1,7,7,7,0,1,5,7,7,7,8,6,6,7,7,4,3,5,1
131,2,1,0,1,1,3,1,0,0,0,1,1,1,0,0,1,6,7,6,7,6,7,6,6,6,5,6,0,1,1,7,7,7,0,1,5,7,7,7,8,6,6,7,7,3,3,6,1
132,2,1,0,1,2,0,3,1,0,1,1,1,1,0,0,1,6,7,6,7,6,2,3,4,3,3,1,0,1,1,7,7,7,0,1,5,7,7,7,8,6,6,7,7,2,3,1,0
133,2,0,0,1,1,1,1,2,0,1,1,1,1,0,0,1,6,7,6,7,6,2,5,6,4,4,3,0,1,1,7,7,7,0,1,5,7,7,7,8,6,6,7,7,5,3,1,0
134,2,2,0,1,3,1,1,0,0,0,1,1,1,0,0,1,6,7,6,7,6,6,6,7,5,6,7,0,1,1,7,7,7,0,1,5,7,7,7,8,6,6,7,7,7,3,7,1
135,2,2,0,1,3,1,1,1,0,0,1,1,1,0,0,1,6,7,6,7,6,3,4,4,3,4,3,0,1,1,7,7,7,0,1,5,7,7,7,8,6,6,7,7,6,3,3,0
136,2,1,0,1,1,2,2,0,0,0,1,1,1,0,0,1,6,7,6,7,6,5,6,6,6,6,6,0,1,1,7,7,7,0,1,5,7,7,7,8,6,6,7,7,5,3,6,1
138,0,1,8,5,2,3,2,0,0,0,0,1,3,0,0,0,4,7,5,6,7,4,6,7,5,5,6,1,1,2,8,6,5,5,6,6,9,8,9,9,9,9,9,2,3,4,6,1
139,0,1,8,5,2,1,2,2,1,1,0,1,3,0,0,0,4,7,5,6,7,6,6,6,5,5,8,1,1,2,8,6,5,5,6,6,9,8,9,9,9,9,9,2,4,4,8,1
140,0,2,8,5,2,1,2,1,0,1,0,1,3,0,0,0,4,7,5,6,7,5,6,6,5,6,4,1,1,2,8,6,5,5,6,6,9,8,9,9,9,9,9,2,4,4,6,1
141,0,1,8,5,1,3,1,0,0,0,0,1,3,0,0,0,4,7,5,6,7,6,5,6,6,6,5,1,1,2,8,6,5,5,6,6,9,8,9,9,9,9,9,2,2,4,6,1
142,0,2,8,5,1,1,2,2,0,0,0,1,3,0,0,0,4,7,5,6,7,4,5,6,5,5,5,1,1,2,8,6,5,5,6,6,9,8,9,9,9,9,9,2,6,4,5,0
144,0,1,8,5,1,1,1,1,0,1,0,1,3,0,0,0,4,7,5,6,7,6,6,5,6,5,6,1,1,2,8,6,5,5,6,6,9,8,9,9,9,9,9,2,3,4,7,1
146,0,0,8,5,1,1,1,2,0,1,0,1,3,0,0,0,4,7,5,6,7,5,5,4,6,4,5,1,1,2,8,6,5,5,6,6,9,8,9,9,9,9,9,2,4,4,5,0
147,0,2,8,5,3,1,1,1,0,0,0,1,3,0,0,0,4,7,5,6,7,5,6,5,5,4,4,1,1,2,8,6,5,5,6,6,9,8,9,9,9,9,9,2,6,4,5,0
149,2,2,1,2,1,1,2,2,0,0,0,1,1,1,1,1,6,8,8,7,7,4,6,6,6,6,6,9,0,9,8,5,5,9,5,2,5,0,5,8,7,7,5,6,5,4,6,0
151,1,1,9,1,2,3,2,0,0,0,1,1,1,1,1,1,6,8,6,7,5,3,4,9,3,9,3,6,3,6,6,5,2,4,5,7,8,8,6,9,5,7,7,3,3,4,3,0
152,1,1,9,1,2,1,2,2,1,1,1,1,1,1,1,1,6,8,6,7,5,5,6,8,6,8,2,6,3,6,6,5,2,4,5,7,8,8,6,9,5,7,7,3,3,4,4,0
153,1,2,9,1,2,1,2,1,0,1,1,1,1,1,1,1,6,8,6,7,5,5,7,6,4,7,6,6,3,6,6,5,2,4,5,7,8,8,6,9,5,7,7,3,4,4,6,0
155,1,2,9,1,1,1,2,2,0,0,1,1,1,1,1,1,6,8,6,7,5,2,7,8,7,9,4,6,3,6,6,5,2,4,5,7,8,8,6,9,5,7,7,3,4,4,7,0
157,1,1,9,1,2,0,3,1,0,1,1,1,1,1,1,1,6,8,6,7,5,5,4,7,6,9,7,6,3,6,6,5,2,4,5,7,8,8,6,9,5,7,7,3,5,4,5,0
158,1,0,9,1,1,1,1,2,0,1,1,1,1,1,1,1,6,8,6,7,5,4,3,6,4,8,6,6,3,6,6,5,2,4,5,7,8,8,6,9,5,7,7,3,6,4,4,0
160,1,2,9,1,3,1,1,1,0,0,1,1,1,1,1,1,6,8,6,7,5,4,7,7,5,8,5,6,3,6,6,5,2,4,5,7,8,8,6,9,5,7,7,3,4,4,5,0
161,1,1,9,1,1,2,2,0,0,0,1,1,1,1,1,1,6,8,6,7,5,6,6,6,7,7,5,6,3,6,6,5,2,4,5,7,8,8,6,9,5,7,7,3,7,4,6,0
162,1,1,1,3,2,1,2,1,0,0,1,1,1,1,1,0,6,7,7,7,7,1,4,4,2,4,1,8,3,8,6,6,3,5,4,6,4,2,8,8,5,3,4,0,3,6,1,0
163,1,1,1,3,2,3,2,0,0,0,1,1,1,1,1,0,6,7,7,7,7,1,5,6,0,6,1,8,3,8,6,6,3,5,4,6,4,2,8,8,5,3,4,0,4,6,1,0
164,1,1,1,3,2,1,2,2,1,1,1,1,1,1,1,0,6,7,7,7,7,2,7,6,5,5,3,8,3,8,6,6,3,5,4,6,4,2,8,8,5,3,4,0,7,6,4,0
165,1,2,1,3,2,1,2,1,0,1,1,1,1,1,1,0,6,7,7,7,7,3,6,5,0,3,2,8,3,8,6,6,3,5,4,6,4,2,8,8,5,3,4,0,4,6,1,0
166,1,1,1,3,1,3,1,0,0,0,1,1,1,1,1,0,6,7,7,7,7,6,3,4,5,4,3,8,3,8,6,6,3,5,4,6,4,2,8,8,5,3,4,0,6,6,5,0
167,1,2,1,3,1,1,2,2,0,0,1,1,1,1,1,0,6,7,7,7,7,2,6,5,3,5,1,8,3,8,6,6,3,5,4,6,4,2,8,8,5,3,4,0,4,6,1,0
168,1,1,1,3,1,1,1,1,0,1,1,1,1,1,1,0,6,7,7,7,7,4,7,7,6,6,5,8,3,8,6,6,3,5,4,6,4,2,8,8,5,3,4,0,5,6,4,0
169,1,1,1,3,2,0,3,1,0,1,1,1,1,1,1,0,6,7,7,7,7,5,6,5,4,5,5,8,3,8,6,6,3,5,4,6,4,2,8,8,5,3,4,0,5,6,5,0
172,1,2,1,3,3,1,1,1,0,0,1,1,1,1,1,0,6,7,7,7,7,1,7,6,1,6,1,8,3,8,6,6,3,5,4,6,4,2,8,8,5,3,4,0,5,6,2,0
173,1,1,1,3,1,2,2,0,0,0,1,1,1,1,1,0,6,7,7,7,7,5,5,5,5,5,3,8,3,8,6,6,3,5,4,6,4,2,8,8,5,3,4,0,5,6,5,0
174,0,1,0,4,2,3,2,0,0,0,1,0,1,1,2,0,5,5,6,6,6,0,5,6,5,3,2,6,5,7,7,6,5,7,6,7,7,4,4,4,4,6,6,7,4,4,1,0
175,0,1,0,4,2,1,2,2,1,1,1,0,1,1,2,0,5,5,6,6,6,0,2,3,1,1,0,6,5,7,7,6,5,7,6,7,7,4,4,4,4,6,6,7,7,4,0,0
177,0,1,0,4,1,3,1,0,0,0,1,0,1,1,2,0,5,5,6,6,6,7,6,5,5,3,3,6,5,7,7,6,5,7,6,7,7,4,4,4,4,6,6,7,6,4,5,1
178,0,2,0,4,1,1,2,2,0,0,1,0,1,1,2,0,5,5,6,6,6,0,3,4,3,3,3,6,5,7,7,6,5,7,6,7,7,4,4,4,4,6,6,7,3,4,2,0
179,0,1,0,4,2,0,3,1,0,1,1,0,1,1,2,0,5,5,6,6,6,0,1,5,0,5,1,6,5,7,7,6,5,7,6,7,7,4,4,4,4,6,6,7,5,4,1,0
