,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
12,29,29,39,99,59,19,39,19,19,39,89,9,49,39,0,9,139,99,199,159,59,119,159,139,179,139,159,59,39,139,199,159,119,59,99,159,199,19,179,159,139,159,59,19,131,79,159,0
13,29,34,39,99,99,0,59,19,0,19,89,9,49,39,0,9,139,99,199,159,59,159,139,159,59,119,39,59,39,139,199,159,119,59,99,159,199,19,179,159,139,159,59,19,172,79,119,0
14,29,59,39,99,69,29,49,19,9,19,89,9,49,39,0,9,139,99,199,159,59,139,99,179,119,139,179,59,39,139,199,159,119,59,99,159,199,19,179,159,139,159,59,19,159,79,159,1
15,29,44,39,99,66,22,22,22,22,44,89,9,49,39,0,9,139,99,199,159,59,99,159,139,99,179,99,59,39,139,199,159,119,59,99,159,199,19,179,159,139,159,59,19,106,79,99,0
16,29,49,39,99,99,0,49,19,0,29,89,9,49,39,0,9,139,99,199,159,59,139,119,159,179,79,99,59,39,139,199,159,119,59,99,159,199,19,179,159,139,159,59,19,110,79,99,1
17,29,29,39,99,199,0,0,0,0,0,89,9,49,39,0,9,139,99,199,159,59,119,139,159,139,179,159,59,39,139,199,159,119,59,99,159,199,19,179,159,139,159,59,19,138,79,159,1
18,24,44,19,19,69,39,39,39,0,9,39,39,39,39,19,19,139,159,179,139,159,79,199,159,99,159,139,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,81,19,119,0
19,24,19,19,19,119,0,0,79,0,0,39,39,39,39,19,19,139,159,179,139,159,159,139,159,199,139,159,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,81,19,159,0
20,24,19,19,19,37,35,37,35,27,23,39,39,39,39,19,19,139,159,179,139,159,79,139,159,159,119,139,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,104,19,79,0
21,24,24,19,19,59,9,29,79,9,9,39,39,39,39,19,19,139,159,179,139,159,159,199,139,199,139,199,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,81,19,159,1
22,24,29,19,19,59,19,39,19,19,39,39,39,39,39,19,19,139,159,179,139,159,119,179,159,179,159,179,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,121,19,139,0
23,24,34,19,19,99,0,59,19,0,19,39,39,39,39,19,19,139,159,179,139,159,99,199,159,79,159,39,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,136,19,79,0
24,24,59,19,19,69,29,49,19,9,19,39,39,39,39,19,19,139,159,179,139,159,139,199,199,139,199,99,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,134,19,99,0
25,24,44,19,19,66,22,22,22,22,44,39,39,39,39,19,19,139,159,179,139,159,99,179,179,99,179,139,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,114,19,119,0
26,24,49,19,19,99,0,49,19,0,29,39,39,39,39,19,19,139,159,179,139,159,179,159,199,199,139,159,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,52,19,159,1
27,24,29,19,19,199,0,0,0,0,0,39,39,39,39,19,19,139,159,179,139,159,159,179,199,199,159,159,19,19,119,139,119,139,139,99,139,139,139,179,139,159,139,19,159,80,19,199,1
28,24,44,19,19,69,39,39,39,0,9,19,49,39,49,9,29,99,139,159,179,99,119,179,139,119,139,119,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,132,79,119,1
29,24,19,19,19,119,0,0,79,0,0,19,49,39,49,9,29,99,139,159,179,99,119,179,179,119,159,39,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,136,79,139,1
30,24,19,19,19,37,35,37,35,27,23,19,49,39,49,9,29,99,139,159,179,99,79,139,179,79,59,39,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,48,79,119,0
31,24,24,19,19,59,9,29,79,9,9,19,49,39,49,9,29,99,139,159,179,99,159,119,139,159,39,159,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,111,79,179,1
32,24,29,19,19,59,19,39,19,19,39,19,49,39,49,9,29,99,139,159,179,99,99,79,159,159,79,39,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,134,79,79,0
33,24,34,19,19,99,0,59,19,0,19,19,49,39,49,9,29,99,139,159,179,99,59,139,119,19,19,19,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,119,79,39,0
34,24,59,19,19,69,29,49,19,9,19,19,49,39,49,9,29,99,139,159,179,99,159,159,159,159,59,79,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,146,79,159,1
35,24,44,19,19,66,22,22,22,22,44,19,49,39,49,9,29,99,139,159,179,99,79,159,179,39,159,59,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,102,79,99,0
36,24,49,19,19,99,0,49,19,0,29,19,49,39,49,9,29,99,139,159,179,99,139,119,159,159,119,179,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,146,79,179,1
37,24,29,19,19,199,0,0,0,0,0,19,49,39,49,9,29,99,139,159,179,99,159,179,179,179,199,139,199,159,179,139,159,139,179,39,119,179,39,99,119,119,79,19,19,143,79,179,1
38,19,44,39,79,69,39,39,39,0,9,29,29,49,39,29,19,119,119,99,139,139,79,159,159,99,139,79,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,119,139,139,0
39,19,19,39,79,119,0,0,79,0,0,29,29,49,39,29,19,119,119,99,139,139,119,119,159,79,179,79,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,121,139,139,0
40,19,19,39,79,37,35,37,35,27,23,29,29,49,39,29,19,119,119,99,139,139,59,119,159,139,159,159,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,151,139,139,0
41,19,24,39,79,59,9,29,79,9,9,29,29,49,39,29,19,119,119,99,139,139,139,159,159,139,139,119,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,53,139,159,1
42,19,29,39,79,59,19,39,19,19,39,29,29,49,39,29,19,119,119,99,139,139,79,139,139,79,159,99,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,72,139,99,0
43,19,34,39,79,99,0,59,19,0,19,29,29,49,39,29,19,119,119,99,139,139,79,159,139,79,99,79,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,158,139,99,0
44,19,59,39,79,69,29,49,19,9,19,29,29,49,39,29,19,119,119,99,139,139,139,139,159,139,139,139,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,130,139,159,1
45,19,44,39,79,66,22,22,22,22,44,29,29,49,39,29,19,119,119,99,139,139,99,139,159,99,179,99,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,107,139,99,0
46,19,49,39,79,99,0,49,19,0,29,29,29,49,39,29,19,119,119,99,139,139,119,119,159,159,159,119,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,65,139,119,1
47,19,29,39,79,199,0,0,0,0,0,29,29,49,39,29,19,119,119,99,139,139,159,119,139,139,159,119,99,59,79,199,199,199,39,59,159,159,159,199,199,199,199,199,199,84,139,139,1
48,39,44,19,19,69,39,39,39,0,9,39,19,39,59,19,19,139,119,199,139,139,159,199,179,159,139,119,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,119,119,99,1
49,39,19,19,19,119,0,0,79,0,0,39,19,39,59,19,19,139,119,199,139,139,199,199,199,199,199,199,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,102,119,199,1
50,39,19,19,19,37,35,37,35,27,23,39,19,39,59,19,19,139,119,199,139,139,99,199,199,119,119,119,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,168,119,159,1
51,39,24,19,19,59,9,29,79,9,9,39,19,39,59,19,19,139,119,199,139,139,199,179,159,159,139,139,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,73,119,139,1
52,39,29,19,19,59,19,39,19,19,39,39,19,39,59,19,19,139,119,199,139,139,99,199,159,159,99,99,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,99,119,99,1
53,39,34,19,19,99,0,59,19,0,19,39,19,39,59,19,19,139,119,199,139,139,159,179,179,139,119,99,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,142,119,119,1
54,39,59,19,19,69,29,49,19,9,19,39,19,39,59,19,19,139,119,199,139,139,119,159,179,119,119,119,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,121,119,139,1
55,39,44,19,19,66,22,22,22,22,44,39,19,39,59,19,19,139,119,199,139,139,119,139,159,139,179,119,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,109,119,139,1
56,39,49,19,19,99,0,49,19,0,29,39,19,39,59,19,19,139,119,199,139,139,159,99,99,119,99,99,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,64,119,139,1
57,39,29,19,19,199,0,0,0,0,0,39,19,39,59,19,19,139,119,199,139,139,139,159,139,159,139,159,79,59,19,159,119,139,39,39,199,159,159,199,199,179,179,159,59,76,119,159,1
58,44,14,139,59,29,39,39,29,29,29,69,39,39,39,0,9,159,179,139,159,99,119,159,159,159,159,119,159,139,39,119,139,99,99,99,79,179,39,79,159,139,159,99,19,113,139,139,0
59,44,29,139,59,89,9,49,39,0,9,69,39,39,39,0,9,159,179,139,159,99,159,139,119,179,139,79,159,139,39,119,139,99,99,99,79,179,39,79,159,139,159,99,19,128,139,139,0
60,44,34,139,59,69,19,69,19,19,0,69,39,39,39,0,9,159,179,139,159,99,139,159,119,99,159,79,159,139,39,119,139,99,99,99,79,179,39,79,159,139,159,99,19,75,139,99,0
61,44,24,139,59,39,39,39,39,19,19,69,39,39,39,0,9,159,179,139,159,99,119,139,159,139,139,99,159,139,39,119,139,99,99,99,79,179,39,79,159,139,159,99,19,81,139,119,0
62,44,14,139,59,39,9,49,49,19,29,69,39,39,39,0,9,159,179,139,159,99,119,159,159,159,139,119,159,139,39,119,139,99,99,99,79,179,39,79,159,139,159,99,19,56,139,119,0
63,44,24,139,59,19,49,39,49,9,29,69,39,39,39,0,9,159,179,139,159,99,139,179,159,179,159,79,159,139,39,119,139,99,99,99,79,179,39,79,159,139,159,99,19,132,139,139,0
64,44,19,139,59,29,29,49,39,29,19,69,39,39,39,0,9,159,179,139,159,99,139,159,159,159,139,139,159,139,39,119,139,99,99,99,79,179,39,79,159,139,159,99,19,119,139,139,0
65,44,34,139,59,18,36,54,36,36,18,69,39,39,39,0,9,159,179,139,159,99,159,139,119,119,119,99,159,139,39,119,139,99,99,99,79,179,39,79,159,139,159,99,19,97,139,139,0
66,44,39,139,59,39,19,39,59,19,19,69,39,39,39,0,9,159,179,139,159,99,119,159,139,159,139,99,159,139,39,119,139,99,99,99,79,179,39,79,159,139,159,99,19,119,139,119,0
67,19,14,19,19,29,39,39,29,29,29,119,0,0,79,0,0,179,179,179,199,179,139,159,199,139,139,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,153,139,159,0
68,19,29,19,19,89,9,49,39,0,9,119,0,0,79,0,0,179,179,179,199,179,139,119,199,119,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,118,139,159,0
69,19,34,19,19,69,19,69,19,19,0,119,0,0,79,0,0,179,179,179,199,179,119,139,199,119,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,85,139,139,0
70,19,24,19,19,39,39,39,39,19,19,119,0,0,79,0,0,179,179,179,199,179,119,99,199,119,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,81,139,119,0
71,19,14,19,19,39,9,49,49,19,29,119,0,0,79,0,0,179,179,179,199,179,119,139,199,139,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,99,139,139,0
72,19,24,19,19,19,49,39,49,9,29,119,0,0,79,0,0,179,179,179,199,179,119,159,199,119,139,119,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,136,139,139,0
73,19,19,19,19,29,29,49,39,29,19,119,0,0,79,0,0,179,179,179,199,179,139,179,199,119,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,121,139,159,1
74,19,34,19,19,18,36,54,36,36,18,119,0,0,79,0,0,179,179,179,199,179,159,159,199,139,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,88,139,179,1
75,19,39,19,19,39,19,39,59,19,19,119,0,0,79,0,0,179,179,179,199,179,159,159,199,139,119,99,179,139,179,159,139,119,59,59,99,119,119,79,139,139,179,99,99,102,139,159,1
76,34,14,179,39,29,39,39,29,29,29,99,0,59,19,0,19,119,119,159,159,119,139,139,159,159,139,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,124,139,139,1
77,34,29,179,39,89,9,49,39,0,9,99,0,59,19,0,19,119,119,159,159,119,139,159,139,99,139,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,172,139,139,1
78,34,34,179,39,69,19,69,19,19,0,99,0,59,19,0,19,119,119,159,159,119,139,119,119,119,119,119,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,69,139,119,1
79,34,24,179,39,39,39,39,39,19,19,99,0,59,19,0,19,119,119,159,159,119,119,119,139,139,159,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,136,139,119,1
80,34,14,179,39,39,9,49,49,19,29,99,0,59,19,0,19,119,119,159,159,119,99,159,139,139,139,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,105,139,119,0
81,34,24,179,39,19,49,39,49,9,29,99,0,59,19,0,19,119,119,159,159,119,119,119,159,159,159,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,119,139,119,1
82,34,19,179,39,29,29,49,39,29,19,99,0,59,19,0,19,119,119,159,159,119,159,159,159,119,119,119,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,158,139,139,1
83,34,34,179,39,18,36,54,36,36,18,99,0,59,19,0,19,119,119,159,159,119,159,139,139,139,159,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,127,139,139,1
84,34,39,179,39,39,19,39,59,19,19,99,0,59,19,0,19,119,119,159,159,119,119,119,139,159,139,139,139,39,119,139,139,139,99,99,99,159,59,139,159,139,159,119,19,142,139,119,1
85,59,14,19,19,29,39,39,29,29,29,69,29,49,19,9,19,139,139,119,159,79,59,119,139,99,159,139,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,133,79,39,0
86,59,29,19,19,89,9,49,39,0,9,69,29,49,19,9,19,139,139,119,159,79,99,59,79,59,99,59,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,159,79,79,0
87,59,34,19,19,69,19,69,19,19,0,69,29,49,19,9,19,139,139,119,159,79,119,59,99,79,99,79,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,73,79,39,0
88,59,24,19,19,39,39,39,39,19,19,69,29,49,19,9,19,139,139,119,159,79,139,119,59,99,119,99,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,134,79,119,1
89,59,14,19,19,39,9,49,49,19,29,69,29,49,19,9,19,139,139,119,159,79,39,59,79,79,99,59,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,94,79,59,0
90,59,24,19,19,19,49,39,49,9,29,69,29,49,19,9,19,139,139,119,159,79,99,119,159,79,99,79,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,146,79,59,0
91,59,19,19,19,29,29,49,39,29,19,69,29,49,19,9,19,139,139,119,159,79,139,119,99,79,79,59,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,130,79,99,0
92,59,34,19,19,18,36,54,36,36,18,69,29,49,19,9,19,139,139,119,159,79,119,79,139,99,119,79,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,104,79,79,0
93,59,39,19,19,39,19,39,59,19,19,69,29,49,19,9,19,139,139,119,159,79,159,119,139,159,119,99,159,39,179,139,139,99,79,39,119,79,39,139,179,139,139,39,39,121,79,159,1
94,44,14,159,159,29,39,39,29,29,29,66,22,22,22,22,44,119,159,119,159,179,119,139,99,119,159,119,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,149,99,139,0
95,44,29,159,159,89,9,49,39,0,9,66,22,22,22,22,44,119,159,119,159,179,139,139,139,139,139,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,106,99,139,1
96,44,34,159,159,69,19,69,19,19,0,66,22,22,22,22,44,119,159,119,159,179,79,99,119,79,119,79,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,128,99,99,0
97,44,24,159,159,39,39,39,39,19,19,66,22,22,22,22,44,119,159,119,159,179,119,139,159,119,119,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,114,99,139,0
98,44,14,159,159,39,9,49,49,19,29,66,22,22,22,22,44,119,159,119,159,179,99,99,119,99,99,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,106,99,119,0
99,44,24,159,159,19,49,39,49,9,29,66,22,22,22,22,44,119,159,119,159,179,119,139,159,139,159,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,102,99,139,0
100,44,19,159,159,29,29,49,39,29,19,66,22,22,22,22,44,119,159,119,159,179,159,139,119,139,139,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,107,99,139,1
101,44,34,159,159,18,36,54,36,36,18,66,22,22,22,22,44,119,159,119,159,179,179,159,159,159,139,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,117,99,139,1
102,44,39,159,159,39,19,39,59,19,19,66,22,22,22,22,44,119,159,119,159,179,139,139,139,139,119,99,99,99,99,179,79,59,79,79,39,119,179,59,179,59,119,39,19,109,99,139,0
103,29,14,19,19,29,39,39,29,29,29,199,0,0,0,0,0,139,139,199,199,199,119,119,119,119,119,119,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,63,119,119,0
104,29,29,19,19,89,9,49,39,0,9,199,0,0,0,0,0,139,139,199,199,199,119,99,139,139,179,139,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,138,119,119,0
105,29,34,19,19,69,19,69,19,19,0,199,0,0,0,0,0,139,139,199,199,199,99,119,159,99,159,119,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,52,119,99,0
106,29,24,19,19,39,39,39,39,19,19,199,0,0,0,0,0,139,139,199,199,199,139,159,159,139,159,139,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,80,119,139,0
107,29,14,19,19,39,9,49,49,19,29,199,0,0,0,0,0,139,139,199,199,199,59,199,139,139,199,99,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,93,119,79,0
108,29,24,19,19,19,49,39,49,9,29,199,0,0,0,0,0,139,139,199,199,199,139,199,199,119,199,139,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,143,119,119,0
109,29,19,19,19,29,29,49,39,29,19,199,0,0,0,0,0,139,139,199,199,199,139,119,159,119,159,139,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,84,119,139,0
110,29,34,19,19,18,36,54,36,36,18,199,0,0,0,0,0,139,139,199,199,199,159,199,179,179,159,159,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,78,119,159,1
111,29,39,19,19,39,19,39,59,19,19,199,0,0,0,0,0,139,139,199,199,199,99,119,119,119,119,119,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,76,119,119,0
112,29,39,19,19,29,29,29,79,19,9,199,0,0,0,0,0,139,139,199,199,199,119,119,119,119,119,119,199,199,199,199,179,179,79,199,199,159,59,159,159,119,119,99,199,107,119,139,0
113,14,34,159,199,49,39,49,39,19,0,23,35,39,31,31,35,99,179,139,179,199,119,159,139,179,99,139,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,76,99,179,0
114,14,29,159,199,49,69,59,19,0,0,23,35,39,31,31,35,99,179,139,179,199,99,159,159,79,179,59,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,143,99,119,0
115,14,29,159,199,41,24,41,41,24,24,23,35,39,31,31,35,99,179,139,179,199,139,139,159,99,139,39,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,59,99,119,0
116,14,49,159,199,49,29,49,29,0,39,23,35,39,31,31,35,99,179,139,179,199,119,159,159,119,159,79,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,100,99,99,0
117,14,39,159,199,39,69,39,19,19,9,23,35,39,31,31,35,99,179,139,179,199,119,159,159,119,159,99,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,122,99,159,0
118,14,59,159,199,39,39,49,49,9,9,23,35,39,31,31,35,99,179,139,179,199,79,139,139,79,139,59,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,93,99,99,0
119,14,19,159,199,59,29,49,49,9,0,23,35,39,31,31,35,99,179,139,179,199,139,139,139,99,119,59,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,91,99,119,0
120,14,34,159,199,39,39,39,39,9,29,23,35,39,31,31,35,99,179,139,179,199,179,179,199,179,179,159,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,127,99,179,1
121,14,24,159,199,49,19,69,29,0,29,23,35,39,31,31,35,99,179,139,179,199,139,79,119,79,79,39,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,144,99,39,0
122,14,14,159,199,29,39,29,59,9,29,23,35,39,31,31,35,99,179,139,179,199,99,159,159,99,159,39,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,161,99,119,0
123,14,49,159,199,79,29,39,19,9,19,23,35,39,31,31,35,99,179,139,179,199,119,159,139,139,139,39,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,91,99,119,0
124,14,49,159,199,79,39,39,39,0,0,23,35,39,31,31,35,99,179,139,179,199,119,159,139,119,159,39,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,79,99,119,0
125,14,24,159,199,39,49,49,19,19,19,23,35,39,31,31,35,99,179,139,179,199,99,179,179,159,179,99,199,159,199,99,99,99,39,19,59,139,199,79,139,79,159,99,39,138,99,159,0
126,44,34,19,39,49,39,49,39,19,0,39,39,39,19,19,39,139,159,139,159,139,99,139,139,119,139,99,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,128,79,119,0
127,44,24,19,39,39,49,39,29,19,19,39,39,39,19,19,39,139,159,139,159,139,99,119,119,99,119,59,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,144,79,59,0
128,44,29,19,39,49,69,59,19,0,0,39,39,39,19,19,39,139,159,139,159,139,99,139,139,99,139,59,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,96,79,79,0
129,44,29,19,39,41,24,41,41,24,24,39,39,39,19,19,39,139,159,139,159,139,119,159,159,139,139,119,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,78,79,119,1
130,44,49,19,39,49,29,49,29,0,39,39,39,39,19,19,39,139,159,139,159,139,119,139,139,79,119,119,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,98,79,119,1
131,44,39,19,39,39,69,39,19,19,9,39,39,39,19,19,39,139,159,139,159,139,159,139,139,139,119,139,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,66,79,139,1
132,44,24,19,39,49,19,69,29,0,29,39,39,39,19,19,39,139,159,139,159,139,59,79,99,79,79,39,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,47,79,39,0
133,44,14,19,39,29,39,29,59,9,29,39,39,39,19,19,39,139,159,139,159,139,59,119,139,99,99,79,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,102,79,39,0
134,44,49,19,39,79,29,39,19,9,19,39,39,39,19,19,39,139,159,139,159,139,139,139,159,119,139,159,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,149,79,159,1
135,44,49,19,39,79,39,39,39,0,0,39,39,39,19,19,39,139,159,139,159,139,79,99,99,79,99,79,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,132,79,79,0
136,44,24,19,39,39,49,49,19,19,19,39,39,39,19,19,39,139,159,139,159,139,119,139,139,139,139,139,19,39,39,159,159,159,19,39,119,159,159,159,179,139,139,159,159,116,79,139,1
