,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
2381,6,8,29,39,5,6,9,9,9,8,8,10,8,10,7,4,39,49,49,44,39,39,44,39,34,39,29,44,14,49,39,29,34,34,19,34,14,4,44,29,19,29,34,4,33,29,34,1
4491,8,21,4,39,7,7,14,7,7,4,8,8,13,13,2,2,29,44,44,49,34,29,39,39,19,24,19,9,29,9,29,34,34,34,4,4,49,14,34,24,29,39,4,4,43,34,19,1
965,3,3,39,49,9,7,9,7,5,8,9,4,9,9,9,4,39,34,39,39,39,49,49,49,49,49,49,29,39,29,44,39,29,14,24,39,39,24,29,24,29,24,44,14,36,29,49,1
5469,11,18,14,14,9,4,9,7,7,9,4,9,9,9,4,9,39,44,44,44,34,44,44,44,44,44,44,24,39,24,44,44,44,34,4,19,44,19,44,44,39,39,19,44,39,24,44,1
5972,8,9,4,24,9,9,9,9,2,9,14,14,19,0,0,0,34,44,19,49,24,34,39,39,34,29,24,9,19,19,39,39,39,34,24,9,29,24,34,39,44,44,34,34,41,24,39,0
661,8,8,9,34,7,4,14,4,2,14,9,9,9,9,4,4,39,44,39,39,34,29,49,49,39,39,39,24,24,24,39,44,49,44,4,34,39,29,39,39,39,44,29,34,41,34,44,1
1332,13,4,4,9,4,9,17,4,2,9,4,9,9,9,9,4,44,49,44,44,44,34,39,39,39,39,34,34,9,39,49,44,44,44,9,44,49,19,49,49,39,49,29,44,26,24,34,0
689,17,3,4,4,9,11,10,11,2,3,14,14,14,2,0,2,34,44,34,39,24,19,39,39,24,34,29,34,4,44,44,44,44,14,4,44,44,4,44,49,44,44,24,24,42,34,34,0
2174,8,29,39,39,11,11,11,11,1,1,7,8,8,8,8,7,34,39,44,44,39,39,39,39,44,44,39,39,39,39,39,34,34,34,39,34,34,34,34,34,34,34,34,29,4,9,39,1
1289,14,9,14,24,4,9,9,10,2,10,9,12,7,7,7,4,34,44,44,39,44,24,24,29,29,29,9,9,14,19,44,39,29,39,19,34,39,19,29,34,24,39,24,14,42,19,14,0
4047,14,14,4,4,10,5,14,12,4,0,29,4,4,4,2,2,24,49,29,29,49,49,49,44,49,44,44,34,9,39,24,49,49,34,14,34,44,24,39,49,24,44,34,4,42,34,49,1
4061,13,19,4,4,0,29,7,3,2,4,19,4,7,4,4,7,39,34,39,39,44,29,34,29,29,29,29,44,19,44,44,39,39,24,29,39,24,24,29,29,14,24,39,24,20,24,29,0
5453,13,11,34,4,14,7,7,14,0,4,17,14,12,2,0,2,34,39,34,49,39,34,29,34,34,29,24,44,29,39,34,39,34,39,34,44,39,34,39,44,39,49,24,14,24,34,34,1
4505,12,18,34,19,12,9,4,9,9,2,24,4,4,4,4,4,39,29,44,44,44,24,29,29,29,24,9,34,39,34,34,29,29,14,4,29,34,9,9,9,24,44,19,4,30,34,9,0
5183,7,8,19,19,9,4,14,9,4,4,8,7,8,8,8,7,34,34,34,34,34,39,29,34,34,29,29,34,34,34,34,24,24,29,34,24,24,34,24,39,24,34,39,24,29,29,39,1
928,12,8,19,29,9,9,9,9,4,4,9,9,7,7,2,12,34,44,39,39,34,29,39,44,39,29,34,19,14,39,34,34,44,39,9,14,34,24,34,44,34,39,14,29,43,29,24,0
3743,19,22,14,39,9,7,7,7,7,7,9,9,9,9,4,4,44,44,39,44,39,24,29,49,19,49,24,24,14,44,49,34,39,24,4,24,44,24,44,49,44,44,24,44,40,9,24,0
3809,11,17,4,14,9,4,14,9,4,4,4,9,9,7,9,7,24,39,34,39,39,19,39,39,24,39,19,49,39,49,44,39,44,49,4,24,49,34,49,49,39,49,44,14,36,14,29,0
852,17,8,9,29,7,1,24,9,0,4,14,4,14,9,4,0,39,24,34,49,44,34,34,39,39,49,34,44,44,44,44,19,19,34,9,24,24,19,19,44,14,24,24,9,19,29,39,1
4247,13,8,29,29,8,8,13,13,2,2,9,9,9,4,4,9,44,49,44,44,39,34,34,34,44,34,39,39,24,49,49,49,49,39,19,24,24,39,44,44,49,49,34,34,32,44,39,1
5624,8,13,4,14,14,4,12,9,3,3,4,12,12,9,4,4,39,49,49,39,44,24,14,44,49,44,34,49,29,34,44,44,39,44,4,34,39,4,49,49,49,49,24,44,39,19,34,1
5269,11,11,9,9,14,12,4,9,0,7,14,7,7,14,0,4,34,34,39,29,19,29,34,39,44,34,39,19,9,44,29,14,14,14,9,34,9,29,9,9,19,34,39,19,28,14,34,0
706,4,9,4,4,8,8,8,9,6,6,7,9,9,9,2,9,34,44,44,44,19,29,39,29,34,34,29,9,9,4,19,34,34,9,4,29,19,34,24,49,49,49,9,9,32,29,29,0
4363,14,6,4,4,9,9,9,9,9,0,10,7,12,8,2,8,34,34,44,39,39,39,39,39,39,39,39,39,9,4,44,29,29,29,19,34,29,19,29,29,29,29,34,9,37,44,39,1
5962,9,6,34,19,14,0,14,7,7,4,14,4,9,4,4,9,39,44,39,44,44,39,39,34,39,34,39,24,19,39,39,44,44,29,4,14,44,34,44,44,44,49,34,29,40,34,44,1
1863,13,11,4,4,6,9,9,6,8,6,9,5,9,9,9,5,49,49,49,49,49,34,34,39,24,34,19,39,9,39,39,24,24,24,9,39,44,29,29,44,19,44,34,4,36,39,34,1
6294,9,12,24,9,9,9,9,9,0,9,5,5,15,10,5,7,14,29,44,34,49,49,24,39,49,24,24,9,4,14,49,49,34,29,24,49,39,19,49,39,29,39,19,49,34,29,34,1
4442,11,16,19,29,5,12,12,3,7,7,6,8,8,7,7,9,29,39,44,39,49,39,34,34,39,34,39,29,29,19,39,44,44,34,29,39,44,19,29,34,49,49,39,29,25,24,39,1
3784,13,14,29,44,24,0,9,9,0,4,4,23,7,5,1,5,34,44,39,44,24,39,24,39,44,34,14,39,9,34,49,34,34,39,9,34,39,34,39,44,34,34,44,39,36,19,34,0
4009,22,12,24,24,8,8,8,8,7,7,7,7,7,9,9,7,39,44,29,44,39,39,49,44,49,44,34,9,9,14,39,39,39,9,9,29,44,29,49,39,49,49,49,39,22,39,39,1
2626,9,11,34,34,7,9,9,9,6,6,9,7,8,7,7,6,34,49,39,49,49,29,19,39,39,24,29,34,34,34,49,44,34,9,29,24,49,39,39,44,24,34,24,4,21,24,29,1
1326,8,4,29,39,19,3,4,5,4,9,7,1,24,9,0,4,29,34,34,44,39,19,34,39,24,34,19,19,9,24,34,34,24,34,14,24,34,34,49,39,39,34,29,9,20,24,19,0
5763,12,9,4,4,9,9,4,9,4,9,19,9,9,9,0,0,39,49,49,49,49,44,49,49,44,44,44,49,4,49,49,49,49,24,4,4,49,24,49,49,49,49,49,24,40,24,44,0
1058,8,12,39,19,24,0,12,4,0,7,17,4,17,4,4,0,39,44,39,44,39,44,44,44,44,44,44,14,39,34,39,24,24,39,19,24,34,39,34,34,34,24,39,34,21,19,44,0
3798,4,14,29,9,24,0,9,9,0,4,7,9,9,7,8,5,29,44,39,39,39,34,39,39,39,39,29,29,29,44,39,24,24,34,19,24,29,44,44,44,24,24,44,24,22,34,39,1
53,9,8,4,4,24,0,14,4,0,4,9,4,9,14,4,4,34,29,49,34,34,39,44,44,34,29,24,19,14,4,39,29,34,9,9,49,39,39,49,49,44,44,39,14,35,29,29,1
5379,9,6,24,4,13,3,8,10,8,3,24,4,4,14,0,0,39,34,44,39,34,29,24,24,44,34,29,39,39,44,9,29,39,29,9,24,9,34,4,49,14,24,24,29,27,14,19,0
534,11,12,29,14,24,4,14,4,0,0,4,12,12,4,4,9,39,39,29,44,44,34,34,39,29,19,19,39,39,39,39,39,39,44,24,14,39,34,39,39,44,44,39,24,20,14,34,1
6355,8,6,24,4,9,9,9,9,2,7,7,14,9,9,4,2,49,49,29,49,49,49,39,49,24,49,4,49,49,29,29,49,49,49,29,29,29,49,49,49,39,49,4,29,23,34,14,0
3157,12,4,9,9,17,19,2,2,3,3,12,9,9,12,0,4,39,39,34,34,19,9,9,34,0,19,0,24,19,24,19,34,39,39,4,29,24,4,19,49,29,34,9,29,25,19,4,0
3704,7,17,4,4,9,9,9,9,4,4,4,19,4,9,4,4,29,44,44,39,44,34,39,39,34,34,34,34,4,34,39,44,39,44,19,44,44,29,34,44,34,44,24,19,43,24,34,0
5693,9,17,19,19,9,9,9,7,4,7,9,9,4,9,4,9,34,39,44,39,34,39,44,39,29,34,34,44,34,44,34,34,44,44,14,14,39,19,34,44,39,44,19,29,34,19,29,0
6019,12,14,9,9,14,1,14,14,1,1,4,9,14,4,4,9,24,29,19,39,44,29,19,29,29,34,24,29,14,29,34,34,34,14,14,19,29,19,19,39,24,34,34,34,41,29,24,1
3131,9,12,4,14,11,8,10,8,4,4,7,7,12,9,2,9,39,34,39,44,24,14,34,29,19,29,19,34,4,34,24,34,39,29,4,24,44,34,19,39,9,29,9,4,26,14,14,0
3218,6,13,9,19,14,12,8,8,1,2,7,7,9,8,6,8,24,19,34,39,29,24,29,29,19,24,29,39,19,29,44,39,34,39,19,29,44,9,34,24,29,34,29,19,33,24,29,1
6681,12,6,9,14,9,11,11,13,2,2,9,9,9,9,0,9,34,49,39,44,44,34,34,39,39,34,29,39,24,29,44,34,34,19,39,39,34,34,39,39,49,49,39,9,36,24,29,1
4088,12,6,4,4,19,4,7,9,4,2,8,8,8,8,7,7,29,29,29,29,29,29,29,34,34,29,24,44,44,39,39,39,34,24,19,29,34,24,34,39,34,29,19,19,28,24,24,0
6083,6,6,39,44,12,7,9,9,4,4,9,9,9,7,2,9,39,49,39,44,34,39,34,39,39,29,19,24,14,34,34,39,49,9,9,4,39,29,49,39,44,49,29,34,36,34,34,0
1467,1,1,19,4,24,7,4,4,4,2,12,4,9,9,4,7,19,29,19,29,29,29,29,29,29,29,29,24,4,24,24,24,24,14,29,19,39,34,29,39,34,29,24,14,36,24,29,0
1619,11,14,9,14,8,6,10,9,6,9,6,9,9,6,8,6,34,44,39,49,39,39,39,34,39,39,44,19,4,19,39,44,39,24,24,34,49,24,44,49,44,44,34,4,40,24,44,1
987,4,3,4,4,7,7,12,12,7,2,19,7,4,9,2,4,34,49,39,39,39,49,49,49,49,49,49,34,44,34,44,34,29,24,29,29,29,39,34,39,39,39,24,19,26,29,49,0
206,7,9,19,39,9,17,9,4,4,2,17,4,9,9,4,2,39,39,44,39,44,44,29,34,34,29,24,14,14,34,49,34,34,34,9,29,29,39,39,39,29,34,49,29,16,24,34,0
2547,12,11,29,29,7,9,9,9,6,6,8,8,9,9,5,7,34,39,34,44,29,29,39,29,34,29,24,39,34,29,29,39,34,29,34,39,44,29,24,49,29,34,24,9,30,34,24,1
3674,12,13,49,49,14,7,7,9,4,4,7,9,17,7,2,4,39,44,29,49,44,39,34,39,44,44,34,19,24,9,39,39,34,29,24,44,44,44,39,34,39,49,44,34,29,14,39,1
1515,18,13,29,9,7,8,8,8,6,7,4,10,10,7,8,9,34,49,34,39,34,24,24,34,39,34,19,19,24,29,39,44,44,29,19,39,44,24,34,34,34,34,29,19,25,29,24,0
5984,11,9,4,4,9,9,9,9,2,9,9,6,8,7,7,7,44,49,39,49,49,24,39,44,29,39,29,49,29,49,24,49,49,44,34,4,49,49,49,49,49,49,49,49,26,29,34,0
6438,13,6,4,4,9,9,9,9,2,7,14,9,9,9,4,0,34,39,39,39,39,39,14,29,34,29,14,34,14,24,39,34,34,14,9,34,39,29,19,44,34,44,34,4,41,39,19,0
5533,7,6,4,4,12,9,7,9,2,7,4,9,9,7,9,7,34,44,34,39,39,24,34,27,19,19,14,19,9,44,39,24,29,19,14,9,39,24,24,34,29,39,19,9,42,24,19,0
4580,11,6,14,9,9,9,9,9,9,0,14,9,7,7,3,5,39,44,44,39,44,19,34,34,34,24,14,44,39,24,39,19,19,9,9,34,24,29,24,29,14,29,34,14,21,24,24,0
2828,12,9,39,44,9,9,12,9,2,4,9,9,9,4,4,9,34,49,34,49,49,39,24,34,24,14,4,24,9,49,39,29,19,44,4,14,49,44,39,44,14,19,14,4,29,24,19,0
1437,11,12,34,4,4,4,9,9,9,9,9,9,9,9,4,4,24,39,24,39,24,19,19,34,29,39,14,44,44,34,44,49,44,44,4,24,44,24,39,44,39,24,14,24,36,44,19,0
5513,11,13,9,9,24,2,12,9,0,0,19,9,9,4,4,0,29,39,44,39,34,29,29,29,24,34,29,44,39,44,44,34,34,44,39,29,9,9,34,29,29,29,19,19,22,34,24,0
3362,9,8,34,14,12,9,12,12,2,0,11,7,13,6,3,4,34,29,34,49,39,34,29,24,29,39,29,29,9,39,44,39,44,9,14,29,44,4,19,34,29,34,9,9,35,19,29,0
2165,14,9,9,4,9,7,8,7,7,6,8,8,9,6,9,6,44,34,34,44,44,19,49,49,29,39,19,39,14,49,49,49,49,4,4,34,49,19,34,39,14,24,34,4,41,19,34,0
5390,14,13,4,4,9,4,24,2,4,2,19,5,8,5,2,5,44,39,34,49,34,44,24,29,34,34,19,44,29,39,39,24,14,44,24,44,49,24,19,49,39,44,24,4,36,24,29,1
2345,11,16,14,29,8,8,8,8,6,7,7,9,9,8,9,7,34,44,34,39,44,29,29,34,29,29,29,39,24,39,39,39,39,39,29,44,39,39,39,39,29,34,39,14,34,24,29,0
6399,7,6,4,4,9,4,4,14,7,7,14,14,14,2,0,1,34,44,39,44,24,39,44,39,39,44,34,34,44,14,44,44,39,29,34,34,34,14,29,34,39,34,19,4,31,44,39,1
5750,14,11,9,29,7,7,9,9,7,7,9,4,10,9,7,6,34,49,44,39,39,29,34,34,24,29,24,44,34,24,44,29,24,39,9,24,44,29,34,34,9,19,19,14,36,19,29,0
723,6,14,39,34,9,12,12,7,2,4,7,7,9,7,9,7,44,44,44,44,44,19,49,49,29,49,44,39,34,49,34,34,34,39,29,29,49,39,44,49,39,49,44,14,38,24,34,0
6547,6,12,34,4,4,9,14,4,4,9,12,7,9,9,4,4,39,44,39,39,44,9,19,29,19,44,19,19,34,29,49,44,39,4,39,39,44,39,39,44,44,39,44,29,35,39,29,0
3552,12,9,4,9,9,9,9,4,9,4,9,14,4,9,0,9,19,44,49,39,39,34,44,39,39,24,34,49,29,4,34,14,29,49,24,14,49,29,24,34,29,39,9,4,29,34,39,1
6219,11,7,14,9,14,14,14,2,0,1,4,12,9,9,2,9,29,44,39,44,29,34,29,34,24,34,29,39,4,24,44,19,14,29,34,39,49,24,9,34,39,44,14,4,28,44,29,1
6287,9,7,24,9,9,7,9,9,7,4,5,5,15,10,5,7,14,29,44,34,49,14,34,39,24,44,24,9,4,14,49,49,34,29,24,49,39,19,49,39,29,39,19,49,36,29,34,0
3198,7,7,19,24,14,4,9,9,4,4,9,4,14,7,7,4,39,39,29,39,34,39,39,34,34,29,34,19,4,39,39,39,49,34,14,4,49,14,29,29,29,44,19,9,38,29,39,1
6478,17,14,4,4,8,11,11,11,2,5,24,0,4,14,0,4,34,39,44,39,39,14,19,24,19,24,29,39,9,39,39,39,39,39,39,29,39,24,19,29,14,29,29,29,31,29,24,0
5337,3,4,39,9,4,12,7,9,7,7,17,2,14,9,2,2,39,39,44,44,44,24,39,34,34,39,24,49,49,49,49,34,34,34,14,4,14,24,24,49,39,49,39,24,39,34,39,0
1263,4,7,9,9,4,9,17,9,0,7,7,9,9,9,7,4,29,39,39,39,39,44,34,34,44,29,24,34,4,49,44,44,44,39,14,29,29,29,39,39,49,49,34,44,35,29,39,1
2399,9,16,14,4,7,8,10,9,8,6,7,9,10,9,7,5,34,39,44,44,44,29,39,34,34,39,29,39,29,44,44,29,19,9,34,29,44,24,9,44,9,34,44,9,25,34,29,0
6117,11,6,44,14,7,12,9,4,4,9,28,2,3,4,3,5,39,44,44,39,39,24,34,29,34,29,29,14,14,29,49,44,44,24,24,39,44,29,44,19,44,44,44,14,31,9,19,0
450,12,8,9,9,9,9,7,7,7,7,19,7,9,4,2,4,39,44,39,39,39,44,39,39,39,39,34,39,19,14,49,44,39,39,19,19,44,24,34,44,44,44,34,14,27,29,39,1
2400,9,6,14,4,8,6,8,9,9,6,7,9,10,9,7,5,34,39,44,44,44,39,34,19,44,19,24,39,29,44,44,29,19,9,34,29,44,24,9,44,9,34,44,9,33,34,39,1
2063,8,7,9,9,9,11,8,11,4,3,10,8,11,8,5,5,34,44,24,49,34,29,39,34,34,29,29,39,49,34,44,44,39,4,4,19,49,49,49,49,44,44,44,24,15,19,34,0
6369,8,7,24,4,24,9,4,2,4,2,7,14,9,9,4,2,49,49,29,49,49,24,24,24,24,24,4,49,49,29,29,49,49,49,29,29,29,49,49,49,39,49,4,29,29,34,4,0
4308,11,9,49,49,12,9,4,9,7,4,7,9,9,9,9,2,29,49,34,34,29,24,34,34,0,19,0,9,29,49,49,49,49,39,4,34,49,29,49,39,34,34,39,4,13,4,19,0
156,8,8,49,9,9,9,9,9,2,7,9,9,7,7,7,7,34,44,34,39,29,39,39,44,39,44,39,34,19,34,34,29,14,24,29,39,44,44,34,49,29,39,39,19,26,24,44,0
1839,12,18,9,4,4,10,10,7,8,9,8,10,9,9,6,5,34,39,29,44,39,24,34,34,24,34,14,9,4,39,39,39,39,24,14,4,44,39,34,39,29,39,19,24,38,29,19,0
1258,4,9,9,9,19,2,9,4,4,7,7,9,9,9,7,4,29,39,39,39,39,44,34,34,49,39,34,34,4,49,44,44,44,39,14,29,29,29,39,39,49,49,34,44,28,29,39,1
4525,11,8,14,4,7,4,12,12,4,7,19,0,4,24,0,0,49,39,49,49,49,19,44,44,9,44,9,49,34,34,14,14,14,14,14,14,19,24,14,29,49,49,4,34,16,29,14,0
1169,11,6,24,39,9,12,9,7,4,4,4,4,14,12,4,7,34,39,34,44,24,19,19,29,34,24,19,29,19,29,49,44,39,34,29,34,24,29,49,34,39,34,19,44,26,34,19,1
5053,11,14,39,39,4,9,9,4,4,14,9,9,9,9,4,4,34,49,29,49,49,9,4,14,24,49,4,49,39,24,39,4,4,39,49,4,39,9,9,19,19,24,4,4,24,24,4,0
4230,21,12,4,14,24,4,4,4,4,4,7,7,14,7,7,4,39,49,34,39,44,44,39,39,34,34,44,24,9,24,49,49,49,34,9,14,49,14,49,49,49,49,24,24,28,39,34,1
1556,9,13,14,14,7,8,8,8,6,7,8,8,9,8,7,4,39,34,39,44,34,39,29,34,39,44,34,39,34,39,44,44,44,24,9,39,49,39,44,39,29,29,34,49,31,24,39,1
5815,13,8,4,4,9,4,9,9,4,9,7,9,9,9,2,9,24,49,34,49,39,24,24,39,24,24,24,14,14,14,44,24,4,4,4,39,39,39,39,39,39,39,39,14,32,24,24,0
739,11,4,14,9,19,3,4,5,4,9,12,7,9,9,9,0,39,44,39,44,49,24,44,39,29,29,29,9,9,9,49,39,39,34,39,44,39,4,44,39,39,44,19,9,32,24,24,0
2976,7,19,29,24,14,4,14,4,2,7,7,12,9,9,4,4,29,44,29,39,29,34,29,29,29,24,34,24,14,29,34,29,24,29,24,24,24,39,29,39,39,39,44,14,30,29,34,0
4636,13,9,14,9,7,7,7,9,9,7,12,7,9,9,4,4,29,34,34,44,34,34,39,29,34,34,29,44,24,49,24,19,19,9,4,39,34,14,14,39,24,39,24,9,36,29,34,0
4710,12,6,39,4,12,6,12,12,1,3,12,12,12,4,4,2,34,34,34,34,49,39,39,39,29,39,19,29,24,49,49,44,44,29,39,14,39,49,39,49,44,44,44,4,21,29,29,1
6652,14,4,4,4,9,9,4,7,2,14,12,9,9,9,0,7,34,44,39,39,39,14,39,39,24,29,19,44,29,44,34,39,39,9,9,39,44,19,44,39,44,44,29,24,27,29,29,0
6183,9,7,14,4,14,14,14,2,0,1,4,14,9,7,7,4,34,44,44,39,39,34,34,39,39,39,34,34,34,39,39,39,39,49,34,24,39,29,34,39,39,39,29,29,31,29,39,1
2893,12,11,4,4,9,9,7,7,5,8,0,12,12,12,12,0,44,44,44,44,49,4,34,44,9,44,9,19,14,14,39,34,29,34,19,44,44,9,44,44,44,44,44,9,21,49,9,1
5019,7,12,4,4,17,0,17,4,4,4,9,4,9,9,4,9,39,34,49,39,44,29,34,39,39,34,34,34,34,44,39,44,39,14,24,4,29,9,19,39,29,49,9,4,27,29,39,0
229,14,9,19,39,9,17,9,4,4,2,14,9,14,4,0,4,29,39,29,39,39,39,34,44,24,29,19,19,29,49,34,39,29,29,39,29,49,49,39,39,29,29,34,44,12,19,29,0
5424,6,11,34,4,14,7,7,14,0,4,27,0,0,19,0,0,34,49,49,49,39,44,44,34,39,34,29,39,9,29,39,34,24,24,14,4,44,34,29,44,9,29,19,4,21,24,39,1
1436,11,11,34,4,4,9,9,4,9,9,9,9,9,9,4,4,24,39,24,39,24,24,24,29,14,24,24,44,44,34,44,49,44,44,4,24,44,24,39,44,39,24,14,24,26,44,19,0
5306,6,11,9,29,14,12,4,9,0,7,7,7,8,8,6,9,34,44,44,44,39,34,39,49,39,49,34,29,34,34,39,44,44,39,24,29,44,34,49,49,49,49,24,29,33,24,34,0
5474,11,6,14,14,9,9,9,9,9,0,4,9,9,9,4,9,39,44,44,44,34,34,44,34,34,24,24,24,39,24,44,44,44,34,4,19,44,19,44,44,39,39,19,44,39,24,24,0
1033,4,2,4,4,4,4,17,17,3,0,12,12,12,7,2,2,39,39,44,44,39,39,24,34,39,24,29,49,39,39,39,24,14,24,24,29,4,34,4,24,39,34,24,49,15,4,34,1
740,11,17,14,9,14,4,14,9,4,0,12,7,9,9,9,0,39,44,39,44,49,29,49,44,29,34,24,9,9,9,49,39,39,34,39,44,39,4,44,39,39,44,19,9,16,24,24,0
4607,8,13,49,34,9,9,9,4,4,9,14,4,7,9,7,4,29,49,39,44,49,24,44,39,29,24,24,19,4,19,49,24,29,34,34,14,14,44,34,44,24,29,44,24,33,24,24,0
4312,9,6,4,4,12,9,9,9,2,4,9,4,12,12,4,4,39,34,39,39,34,29,34,34,34,34,29,29,9,34,49,19,24,9,19,44,44,29,24,39,19,24,34,14,39,24,29,0
3854,13,4,4,4,4,14,9,4,7,7,24,9,4,4,2,2,44,44,49,44,14,24,29,29,34,24,29,49,39,44,49,34,29,39,44,4,34,19,29,39,49,49,44,39,24,39,34,0
4568,14,18,29,29,12,9,4,9,9,2,24,4,4,4,2,7,29,34,29,34,34,39,34,29,29,29,29,49,49,39,34,39,39,24,24,29,24,29,44,49,44,39,19,19,27,34,34,1
2276,6,6,44,24,12,8,7,10,5,5,8,6,8,9,9,6,39,39,49,39,44,49,44,44,49,49,49,49,39,39,34,24,24,9,14,19,14,34,34,29,24,34,44,29,36,29,49,1
3182,9,12,9,9,11,8,10,8,4,4,9,14,4,7,4,7,34,29,24,34,34,19,34,29,24,29,24,19,39,24,44,34,29,19,34,39,14,44,24,44,19,44,49,9,27,19,24,0
4581,11,18,14,9,19,7,12,2,7,0,14,9,7,7,3,5,39,44,44,39,44,14,29,29,24,24,14,44,39,24,39,19,19,9,9,34,24,29,24,29,14,29,34,14,34,24,19,0
5030,6,6,24,24,9,9,9,9,9,0,9,7,9,9,4,7,34,44,39,44,39,34,44,39,39,34,29,49,19,4,19,34,39,49,9,39,34,9,29,39,49,49,24,9,26,34,39,1
2304,13,9,49,19,7,9,10,9,7,5,9,7,9,7,5,8,39,39,29,44,44,34,39,39,44,44,49,44,14,44,39,44,44,44,4,9,44,24,34,34,34,34,24,4,24,24,29,1
3296,13,9,39,19,9,14,4,7,4,7,14,12,8,8,1,2,34,49,24,34,34,44,34,24,29,24,34,29,4,24,34,34,19,39,4,14,9,24,34,39,39,39,14,9,22,24,29,0
5049,11,9,39,39,7,4,14,4,7,9,9,9,9,9,4,4,34,49,29,49,49,24,49,19,14,14,9,49,39,24,39,4,4,39,49,4,39,9,9,19,19,24,4,4,9,24,19,0
6361,8,9,24,4,19,2,14,7,2,2,7,14,9,9,4,2,49,49,29,49,49,24,39,39,14,39,4,49,49,29,29,49,49,49,29,29,29,49,49,49,39,49,4,29,37,34,19,0
1271,9,4,39,39,19,3,4,5,4,9,4,9,7,9,9,7,34,44,39,34,34,19,29,29,24,24,24,9,14,9,49,49,49,9,4,34,19,19,44,44,39,39,14,14,33,24,24,0
5027,6,7,24,24,9,4,9,17,2,4,9,7,9,9,4,7,34,44,39,44,39,34,34,34,34,34,39,49,19,4,19,34,39,49,9,39,34,9,29,39,49,49,24,9,33,34,34,1
5426,6,6,34,4,13,3,8,10,8,3,27,0,0,19,0,0,34,49,49,49,39,49,49,49,49,49,49,39,9,29,39,34,24,24,14,4,44,34,29,44,9,29,19,4,44,24,49,1
5873,14,8,4,4,7,12,7,7,7,7,14,0,14,14,4,0,49,49,49,49,49,49,49,49,49,49,9,49,49,49,49,49,49,49,9,19,49,34,24,24,9,24,49,49,29,34,49,1
5057,11,7,39,39,8,9,7,7,7,8,9,9,9,9,4,4,34,49,29,49,49,24,49,34,14,24,9,49,39,24,39,4,4,39,49,4,39,9,9,19,19,24,4,4,19,24,4,0
6132,14,6,4,4,19,14,0,9,0,4,8,11,11,11,2,5,39,44,34,44,34,19,44,39,29,34,9,9,4,44,44,29,39,19,4,9,44,14,49,39,19,19,14,44,16,14,24,0
