,age,age_o,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_parter,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision
13,0,0,0,2,2,0,1,0,0,0,2,0,1,0,0,0,3,2,4,3,1,3,3,3,1,2,0,1,0,3,4,3,2,1,2,3,4,0,4,3,3,3,1,0,4,1,2,0
14,0,1,0,2,1,0,1,0,0,0,2,0,1,0,0,0,3,2,4,3,1,3,2,4,2,3,4,1,0,3,4,3,2,1,2,3,4,0,4,3,3,3,1,0,3,1,3,1
15,0,1,0,2,1,0,0,0,0,1,2,0,1,0,0,0,3,2,4,3,1,2,3,3,2,4,2,1,0,3,4,3,2,1,2,3,4,0,4,3,3,3,1,0,2,1,2,0
16,0,1,0,2,2,0,1,0,0,0,2,0,1,0,0,0,3,2,4,3,1,3,2,3,4,1,2,1,0,3,4,3,2,1,2,3,4,0,4,3,3,3,1,0,2,1,2,1
17,0,0,0,2,4,0,0,0,0,0,2,0,1,0,0,0,3,2,4,3,1,2,3,3,3,4,3,1,0,3,4,3,2,1,2,3,4,0,4,3,3,3,1,0,3,1,3,1
18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,1,4,3,2,3,3,0,0,2,3,2,3,3,2,3,3,3,4,3,3,3,0,3,2,0,2,0
19,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,3,4,3,3,0,0,2,3,2,3,3,2,3,3,3,4,3,3,3,0,3,2,0,3,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,1,3,3,3,2,3,0,0,2,3,2,3,3,2,3,3,3,4,3,3,3,0,3,2,0,1,0
21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,3,4,3,3,3,4,3,4,3,4,0,0,2,3,2,3,3,2,3,3,3,4,3,3,3,0,3,2,0,3,1
22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,2,4,3,4,3,4,0,0,2,3,2,3,3,2,3,3,3,4,3,3,3,0,3,3,0,3,0
23,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,2,4,3,1,3,0,0,0,2,3,2,3,3,2,3,3,3,4,3,3,3,0,3,3,0,1,0
24,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,4,4,3,4,2,0,0,2,3,2,3,3,2,3,3,3,4,3,3,3,0,3,3,0,2,0
25,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,3,4,3,3,2,4,4,2,4,3,0,0,2,3,2,3,3,2,3,3,3,4,3,3,3,0,3,2,0,2,0
26,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,3,4,3,3,4,3,4,4,3,3,0,0,2,3,2,3,3,2,3,3,3,4,3,3,3,0,3,1,0,3,1
27,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,4,4,4,3,3,0,0,2,3,2,3,3,2,3,3,3,4,3,3,3,0,3,2,0,4,1
28,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,3,3,4,2,2,4,3,2,3,2,4,3,4,3,3,3,4,0,2,4,0,2,2,2,1,0,0,3,1,2,1
29,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,0,2,3,3,4,2,2,4,4,2,3,0,4,3,4,3,3,3,4,0,2,4,0,2,2,2,1,0,0,3,1,3,1
30,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,3,4,2,1,3,4,1,1,0,4,3,4,3,3,3,4,0,2,4,0,2,2,2,1,0,0,1,1,2,0
31,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,3,3,4,2,3,2,3,3,0,3,4,3,4,3,3,3,4,0,2,4,0,2,2,2,1,0,0,2,1,4,1
32,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,3,3,4,2,2,1,3,3,1,0,4,3,4,3,3,3,4,0,2,4,0,2,2,2,1,0,0,3,1,1,0
33,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,2,3,3,4,2,1,3,2,0,0,0,4,3,4,3,3,3,4,0,2,4,0,2,2,2,1,0,0,2,1,0,0
34,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,3,3,4,2,3,3,3,3,1,1,4,3,4,3,3,3,4,0,2,4,0,2,2,2,1,0,0,3,1,3,1
35,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,3,3,4,2,1,3,4,0,3,1,4,3,4,3,3,3,4,0,2,4,0,2,2,2,1,0,0,2,1,2,0
36,0,1,0,0,2,0,1,0,0,0,0,1,0,1,0,0,2,3,3,4,2,3,2,3,3,2,4,4,3,4,3,3,3,4,0,2,4,0,2,2,2,1,0,0,3,1,4,1
37,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,2,3,3,4,2,3,4,4,4,4,3,4,3,4,3,3,3,4,0,2,4,0,2,2,2,1,0,0,3,1,4,1
39,0,0,0,1,2,0,0,1,0,0,0,0,1,0,0,0,2,2,2,3,3,2,2,3,1,4,1,2,1,1,4,4,4,0,1,3,3,3,4,4,4,4,4,4,3,3,3,0
40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,3,3,1,2,3,3,3,3,2,1,1,4,4,4,0,1,3,3,3,4,4,4,4,4,4,3,3,3,0
41,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,2,2,3,3,3,3,3,3,3,2,2,1,1,4,4,4,0,1,3,3,3,4,4,4,4,4,4,1,3,3,1
42,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,2,2,3,3,1,3,3,1,3,2,2,1,1,4,4,4,0,1,3,3,3,4,4,4,4,4,4,1,3,2,0
43,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0,0,2,2,2,3,3,1,3,3,1,2,1,2,1,1,4,4,4,0,1,3,3,3,4,4,4,4,4,4,3,3,2,0
44,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,2,2,3,3,3,3,3,3,3,3,2,1,1,4,4,4,0,1,3,3,3,4,4,4,4,4,4,3,3,3,1
45,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,2,2,2,3,3,2,3,3,2,4,2,2,1,1,4,4,4,0,1,3,3,3,4,4,4,4,4,4,2,3,2,0
46,0,1,0,1,2,0,1,0,0,0,0,0,1,0,0,0,2,2,2,3,3,2,2,3,3,3,2,2,1,1,4,4,4,0,1,3,3,3,4,4,4,4,4,4,1,3,2,1
48,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,4,3,3,3,4,4,3,3,2,1,1,0,3,2,3,0,0,4,3,3,4,4,4,4,3,1,2,2,2,1
49,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,3,2,4,3,3,4,4,4,4,4,4,1,1,0,3,2,3,0,0,4,3,3,4,4,4,4,3,1,2,2,4,1
50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,4,3,3,2,4,4,2,2,2,1,1,0,3,2,3,0,0,4,3,3,4,4,4,4,3,1,4,2,3,1
51,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,2,4,3,3,4,4,3,3,3,3,1,1,0,3,2,3,0,0,4,3,3,4,4,4,4,3,1,1,2,3,1
52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,2,4,3,3,2,4,3,3,2,2,1,1,0,3,2,3,0,0,4,3,3,4,4,4,4,3,1,2,2,2,1
54,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,2,4,3,3,2,3,4,2,2,2,1,1,0,3,2,3,0,0,4,3,3,4,4,4,4,3,1,3,2,3,1
55,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,3,2,4,3,3,2,3,3,3,4,2,1,1,0,3,2,3,0,0,4,3,3,4,4,4,4,3,1,2,2,3,1
57,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,3,2,4,3,3,3,3,3,3,3,3,1,1,0,3,2,3,0,0,4,3,3,4,4,4,4,3,1,1,2,3,1
58,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,3,3,2,2,3,3,3,3,2,3,3,0,2,3,2,2,2,1,4,0,1,3,3,3,2,0,2,3,3,0
59,1,0,3,1,2,0,1,0,0,0,1,0,0,0,0,0,3,4,3,3,2,3,3,2,4,3,1,3,3,0,2,3,2,2,2,1,4,0,1,3,3,3,2,0,3,3,3,0
60,1,0,3,1,1,0,1,0,0,0,1,0,0,0,0,0,3,4,3,3,2,3,3,2,2,3,1,3,3,0,2,3,2,2,2,1,4,0,1,3,3,3,2,0,1,3,2,0
61,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,3,4,3,3,2,2,3,3,3,3,2,3,3,0,2,3,2,2,2,1,4,0,1,3,3,3,2,0,2,3,2,0
62,1,0,3,1,0,0,1,1,0,0,1,0,0,0,0,0,3,4,3,3,2,2,3,3,3,3,2,3,3,0,2,3,2,2,2,1,4,0,1,3,3,3,2,0,1,3,2,0
63,1,0,3,1,0,1,0,1,0,0,1,0,0,0,0,0,3,4,3,3,2,3,4,3,4,3,1,3,3,0,2,3,2,2,2,1,4,0,1,3,3,3,2,0,3,3,3,0
64,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,3,4,3,3,2,3,3,3,3,3,3,3,3,0,2,3,2,2,2,1,4,0,1,3,3,3,2,0,2,3,3,0
65,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,3,4,3,3,2,3,3,2,2,2,2,3,3,0,2,3,2,2,2,1,4,0,1,3,3,3,2,0,2,3,3,0
66,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,3,4,3,3,2,2,3,3,3,3,2,3,3,0,2,3,2,2,2,1,4,0,1,3,3,3,2,0,2,3,2,0
67,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,4,4,4,4,3,3,4,3,3,2,4,3,4,3,3,2,1,1,2,2,2,1,3,3,4,2,2,3,3,3,0
68,0,0,0,0,2,0,1,0,0,0,2,0,0,1,0,0,4,4,4,4,4,3,2,4,2,2,2,4,3,4,3,3,2,1,1,2,2,2,1,3,3,4,2,2,2,3,3,0
69,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,4,4,4,4,4,2,3,4,2,2,2,4,3,4,3,3,2,1,1,2,2,2,1,3,3,4,2,2,2,3,3,0
70,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4,4,4,4,4,2,2,4,2,2,2,4,3,4,3,3,2,1,1,2,2,2,1,3,3,4,2,2,2,3,2,0
71,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,4,4,4,4,4,2,3,4,3,2,2,4,3,4,3,3,2,1,1,2,2,2,1,3,3,4,2,2,2,3,3,0
73,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,4,4,4,4,4,3,4,4,2,2,2,4,3,4,3,3,2,1,1,2,2,2,1,3,3,4,2,2,3,3,3,1
74,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,4,4,4,4,4,3,3,4,3,2,2,4,3,4,3,3,2,1,1,2,2,2,1,3,3,4,2,2,2,3,4,1
75,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,4,4,4,4,4,3,3,4,3,2,2,4,3,4,3,3,2,1,1,2,2,2,1,3,3,4,2,2,2,3,3,1
76,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,3,3,2,3,3,3,3,3,3,3,0,2,3,3,3,2,2,2,3,1,3,3,3,3,2,0,3,3,3,1
77,0,0,4,0,2,0,1,0,0,0,2,0,1,0,0,0,2,2,3,3,2,3,3,3,2,3,3,3,0,2,3,3,3,2,2,2,3,1,3,3,3,3,2,0,4,3,3,1
78,0,0,4,0,1,0,1,0,0,0,2,0,1,0,0,0,2,2,3,3,2,3,2,2,2,2,2,3,0,2,3,3,3,2,2,2,3,1,3,3,3,3,2,0,1,3,2,1
79,0,0,4,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,3,3,2,2,2,3,3,3,3,3,0,2,3,3,3,2,2,2,3,1,3,3,3,3,2,0,3,3,2,1
80,0,0,4,0,0,0,1,1,0,0,2,0,1,0,0,0,2,2,3,3,2,2,3,3,3,3,3,3,0,2,3,3,3,2,2,2,3,1,3,3,3,3,2,0,2,3,2,0
81,0,0,4,0,0,1,0,1,0,0,2,0,1,0,0,0,2,2,3,3,2,2,2,3,3,3,3,3,0,2,3,3,3,2,2,2,3,1,3,3,3,3,2,0,2,3,2,1
82,0,0,4,0,0,0,1,0,0,0,2,0,1,0,0,0,2,2,3,3,2,3,3,3,2,2,2,3,0,2,3,3,3,2,2,2,3,1,3,3,3,3,2,0,3,3,3,1
83,0,0,4,0,0,0,1,0,0,0,2,0,1,0,0,0,2,2,3,3,2,3,3,3,3,3,3,3,0,2,3,3,3,2,2,2,3,1,3,3,3,3,2,0,3,3,3,1
84,0,0,4,0,0,0,0,1,0,0,2,0,1,0,0,0,2,2,3,3,2,2,2,3,3,3,3,3,0,2,3,3,3,2,2,2,3,1,3,3,3,3,2,0,3,3,2,1
85,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,3,1,1,2,3,2,3,3,3,0,4,3,3,2,1,0,2,1,0,3,4,3,3,0,0,3,1,0,0
86,1,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,3,3,2,3,1,2,1,1,1,2,1,3,0,4,3,3,2,1,0,2,1,0,3,4,3,3,0,0,3,1,1,0
87,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,3,2,3,1,2,1,2,1,2,1,3,0,4,3,3,2,1,0,2,1,0,3,4,3,3,0,0,1,1,0,0
88,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,3,2,3,1,3,2,1,2,2,2,3,0,4,3,3,2,1,0,2,1,0,3,4,3,3,0,0,3,1,2,1
89,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,3,3,2,3,1,0,1,1,1,2,1,3,0,4,3,3,2,1,0,2,1,0,3,4,3,3,0,0,2,1,1,0
90,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,3,3,2,3,1,2,2,3,1,2,1,3,0,4,3,3,2,1,0,2,1,0,3,4,3,3,0,0,3,1,1,0
91,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,3,2,3,1,3,2,2,1,1,1,3,0,4,3,3,2,1,0,2,1,0,3,4,3,3,0,0,3,1,2,0
92,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,3,2,3,1,2,1,3,2,2,1,3,0,4,3,3,2,1,0,2,1,0,3,4,3,3,0,0,2,1,1,0
93,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3,3,2,3,1,3,2,3,3,2,2,3,0,4,3,3,2,1,0,2,1,0,3,4,3,3,0,0,3,1,3,1
94,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,2,3,2,3,4,2,3,2,2,3,2,2,2,2,4,1,1,1,1,0,2,4,1,4,1,2,0,0,3,2,3,0
95,1,0,3,3,2,0,1,0,0,0,1,0,0,0,0,1,2,3,2,3,4,3,3,3,3,3,2,2,2,2,4,1,1,1,1,0,2,4,1,4,1,2,0,0,2,2,3,1
96,1,0,3,3,1,0,1,0,0,0,1,0,0,0,0,1,2,3,2,3,4,1,2,2,1,2,1,2,2,2,4,1,1,1,1,0,2,4,1,4,1,2,0,0,3,2,2,0
97,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,2,3,2,3,4,2,3,3,2,2,2,2,2,2,4,1,1,1,1,0,2,4,1,4,1,2,0,0,2,2,3,0
99,1,0,3,3,0,1,0,1,0,0,1,0,0,0,0,1,2,3,2,3,4,2,3,3,3,3,2,2,2,2,4,1,1,1,1,0,2,4,1,4,1,2,0,0,2,2,3,0
100,1,0,3,3,0,0,1,0,0,0,1,0,0,0,0,1,2,3,2,3,4,3,3,2,3,3,2,2,2,2,4,1,1,1,1,0,2,4,1,4,1,2,0,0,2,2,3,1
101,1,0,3,3,0,0,1,0,0,0,1,0,0,0,0,1,2,3,2,3,4,4,3,3,3,3,2,2,2,2,4,1,1,1,1,0,2,4,1,4,1,2,0,0,2,2,3,1
102,1,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,2,3,2,3,4,3,3,3,3,2,2,2,2,2,4,1,1,1,1,0,2,4,1,4,1,2,0,0,2,2,3,0
103,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,4,4,3,1,3,3,2,2,2,4,1,2,2,0
105,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,3,3,4,4,4,2,2,3,2,3,2,4,4,4,4,4,4,1,4,4,3,1,3,3,2,2,2,4,1,2,2,0
107,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,3,3,4,4,4,1,4,3,3,4,2,4,4,4,4,4,4,1,4,4,3,1,3,3,2,2,2,4,2,2,1,0
108,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,3,3,4,4,4,3,4,4,2,4,3,4,4,4,4,4,4,1,4,4,3,1,3,3,2,2,2,4,3,2,2,0
109,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3,3,4,4,4,3,2,3,2,3,3,4,4,4,4,4,4,1,4,4,3,1,3,3,2,2,2,4,2,2,3,0
111,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,3,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,4,4,3,1,3,3,2,2,2,4,1,2,2,0
112,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,3,3,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,1,4,4,3,1,3,3,2,2,2,4,2,2,3,0
113,0,0,3,4,1,0,1,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,4,2,3,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,1,2,4,0
114,0,0,3,4,1,1,1,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,1,4,1,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,3,2,2,0
115,0,0,3,4,1,0,1,1,0,0,0,0,0,0,0,0,2,4,3,4,4,3,3,3,2,3,0,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,1,2,2,0
116,0,1,3,4,1,0,1,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,2,3,1,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,2,2,2,0
117,0,0,3,4,0,1,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,2,3,2,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,3,2,3,0
118,0,1,3,4,0,0,1,1,0,0,0,0,0,0,0,0,2,4,3,4,4,1,3,3,1,3,1,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,2,2,2,0
119,0,0,3,4,1,0,1,1,0,0,0,0,0,0,0,0,2,4,3,4,4,3,3,3,2,2,1,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,2,2,2,0
120,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,4,4,4,4,4,3,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,3,2,4,1
121,0,0,3,4,1,0,1,0,0,0,0,0,0,0,0,0,2,4,3,4,4,3,1,2,1,1,0,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,3,2,0,0
122,0,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,2,3,0,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,4,2,2,0
123,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,3,3,0,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,2,2,2,0
124,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,3,3,2,3,0,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,1,2,2,0
125,0,0,3,4,0,1,1,0,0,0,0,0,0,0,0,0,2,4,3,4,4,2,4,4,3,4,2,4,3,4,2,2,2,0,0,1,3,4,1,3,1,3,2,0,3,2,3,0
126,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,3,2,3,2,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,3,1,2,0
127,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,1,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,3,1,1,0
128,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,3,2,3,1,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,2,1,1,0
129,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,3,3,3,2,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,1,1,2,1
130,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,3,1,2,2,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,2,1,2,1
131,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,2,3,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,1,1,3,1
132,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,1,2,1,1,0,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,1,1,0,0
133,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,3,3,1,2,3,2,2,1,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,2,1,0,0
134,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,3,3,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,3,1,3,1
135,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,1,2,2,1,2,1,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,3,1,1,0
136,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,3,3,3,3,2,3,3,3,3,3,0,0,0,3,3,3,0,0,2,3,3,3,4,3,3,3,3,2,1,3,1
137,0,0,4,2,1,0,1,0,0,0,0,0,1,0,0,0,2,3,2,3,3,2,3,2,2,2,3,0,0,1,4,3,2,2,3,3,4,4,4,4,4,4,4,1,3,2,3,1
138,0,0,4,2,1,1,1,0,0,0,0,0,1,0,0,0,2,3,2,3,3,2,3,3,2,2,3,0,0,1,4,3,2,2,3,3,4,4,4,4,4,4,4,1,1,2,3,1
139,0,0,4,2,1,0,1,1,0,0,0,0,1,0,0,0,2,3,2,3,3,3,3,3,2,2,4,0,0,1,4,3,2,2,3,3,4,4,4,4,4,4,4,1,2,2,4,1
140,0,1,4,2,1,0,1,0,0,0,0,0,1,0,0,0,2,3,2,3,3,2,3,3,2,3,2,0,0,1,4,3,2,2,3,3,4,4,4,4,4,4,4,1,2,2,3,1
141,0,0,4,2,0,1,0,0,0,0,0,0,1,0,0,0,2,3,2,3,3,3,2,3,3,3,2,0,0,1,4,3,2,2,3,3,4,4,4,4,4,4,4,1,1,2,3,1
142,0,1,4,2,0,0,1,1,0,0,0,0,1,0,0,0,2,3,2,3,3,2,2,3,2,2,2,0,0,1,4,3,2,2,3,3,4,4,4,4,4,4,4,1,3,2,2,0
144,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,2,3,3,3,3,2,3,2,3,0,0,1,4,3,2,2,3,3,4,4,4,4,4,4,4,1,1,2,3,1
145,0,0,4,2,1,0,1,0,0,0,0,0,1,0,0,0,2,3,2,3,3,3,2,2,1,1,1,0,0,1,4,3,2,2,3,3,4,4,4,4,4,4,4,1,1,2,2,0
146,0,0,4,2,0,0,0,1,0,0,0,0,1,0,0,0,2,3,2,3,3,2,2,2,3,2,2,0,0,1,4,3,2,2,3,3,4,4,4,4,4,4,4,1,2,2,2,0
147,0,1,4,2,1,0,0,0,0,0,0,0,1,0,0,0,2,3,2,3,3,2,3,2,2,2,2,0,0,1,4,3,2,2,3,3,4,4,4,4,4,4,4,1,3,2,2,0
